# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
9.427e-01	9.230e-04
1.318e+00	1.839e-03
1.195e+00	2.759e-03
1.716e+00	3.674e-03
2.351e+00	4.591e-03
2.018e+00	5.509e-03
2.302e+00	6.423e-03
2.679e+00	7.342e-03
2.886e+00	8.256e-03
3.195e+00	9.176e-03
3.122e+00	1.009e-02
2.936e+00	1.009e-02
2.942e+00	1.010e-02
3.998e+00	2.764e-02
5.835e+00	4.496e-02
9.504e+00	6.251e-02
1.320e+01	8.018e-02
1.597e+01	9.755e-02
1.849e+01	1.159e-01
2.088e+01	1.333e-01
2.302e+01	1.508e-01
2.501e+01	1.684e-01
2.785e+01	1.860e-01
3.068e+01	2.036e-01
3.345e+01	2.209e-01
3.470e+01	2.384e-01
3.565e+01	2.559e-01
3.773e+01	2.736e-01
3.956e+01	2.909e-01
4.214e+01	3.083e-01
4.423e+01	3.261e-01
4.428e+01	3.436e-01
4.822e+01	3.612e-01
5.007e+01	3.787e-01
5.122e+01	3.963e-01
5.315e+01	4.136e-01
5.481e+01	4.314e-01
5.616e+01	4.493e-01
5.750e+01	4.667e-01
6.058e+01	4.842e-01
6.334e+01	5.017e-01
6.449e+01	5.197e-01
6.601e+01	5.372e-01
6.716e+01	5.545e-01
6.747e+01	5.723e-01
6.817e+01	5.900e-01
6.905e+01	6.074e-01
7.061e+01	6.248e-01
7.203e+01	6.424e-01
7.449e+01	6.600e-01
7.556e+01	6.776e-01
7.744e+01	6.951e-01
7.878e+01	7.128e-01
7.985e+01	7.302e-01
8.294e+01	7.478e-01
8.511e+01	7.654e-01
8.591e+01	7.826e-01
8.707e+01	8.004e-01
8.843e+01	8.177e-01
8.884e+01	8.352e-01
8.926e+01	8.528e-01
9.046e+01	8.702e-01
9.134e+01	8.875e-01
9.265e+01	9.055e-01
9.364e+01	9.228e-01
9.510e+01	9.407e-01
9.527e+01	9.583e-01
9.585e+01	9.759e-01
9.780e+01	9.936e-01
9.947e+01	1.011e+00
1.006e+02	1.029e+00
1.034e+02	1.047e+00
1.038e+02	1.065e+00
1.041e+02	1.082e+00
1.052e+02	1.100e+00
1.062e+02	1.117e+00
1.070e+02	1.135e+00
1.076e+02	1.152e+00
1.092e+02	1.170e+00
1.112e+02	1.187e+00
1.114e+02	1.205e+00
1.126e+02	1.222e+00
1.137e+02	1.240e+00
1.140e+02	1.258e+00
1.152e+02	1.275e+00
1.164e+02	1.293e+00
1.176e+02	1.310e+00
1.185e+02	1.328e+00
1.188e+02	1.346e+00
1.192e+02	1.363e+00
1.199e+02	1.380e+00
1.218e+02	1.398e+00
1.231e+02	1.415e+00
1.239e+02	1.433e+00
1.253e+02	1.451e+00
1.260e+02	1.469e+00
1.270e+02	1.486e+00
1.279e+02	1.504e+00
1.292e+02	1.521e+00
1.303e+02	1.539e+00
1.311e+02	1.557e+00
1.326e+02	1.574e+00
1.338e+02	1.591e+00
1.343e+02	1.609e+00
1.344e+02	1.627e+00
1.352e+02	1.644e+00
1.375e+02	1.662e+00
1.380e+02	1.679e+00
1.388e+02	1.696e+00
1.392e+02	1.714e+00
