# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
7.238e-01	9.050e-04
1.129e+00	2.718e-03
1.598e+00	3.624e-03
1.623e+00	4.531e-03
1.684e+00	5.440e-03
2.211e+00	6.346e-03
2.543e+00	7.255e-03
2.694e+00	8.164e-03
2.609e+00	9.073e-03
2.990e+00	9.982e-03
2.936e+00	9.982e-03
3.657e+00	9.985e-03
5.946e+00	5.446e-02
1.335e+01	9.979e-02
2.048e+01	1.467e-01
2.667e+01	1.918e-01
3.096e+01	2.372e-01
3.710e+01	2.836e-01
4.239e+01	3.287e-01
4.535e+01	3.737e-01
4.904e+01	4.186e-01
5.366e+01	4.658e-01
5.675e+01	5.110e-01
6.053e+01	5.569e-01
6.385e+01	6.019e-01
6.925e+01	6.467e-01
7.230e+01	6.916e-01
7.596e+01	7.361e-01
7.967e+01	7.814e-01
8.105e+01	8.263e-01
8.254e+01	8.722e-01
8.602e+01	9.177e-01
8.946e+01	9.629e-01
9.387e+01	1.008e+00
9.669e+01	1.053e+00
9.794e+01	1.100e+00
1.007e+02	1.146e+00
1.020e+02	1.191e+00
1.038e+02	1.236e+00
1.053e+02	1.282e+00
1.075e+02	1.327e+00
1.105e+02	1.372e+00
1.141e+02	1.418e+00
1.181e+02	1.462e+00
1.199e+02	1.508e+00
1.216e+02	1.553e+00
1.233e+02	1.598e+00
1.262e+02	1.643e+00
1.271e+02	1.687e+00
1.282e+02	1.732e+00
1.301e+02	1.778e+00
1.312e+02	1.823e+00
1.332e+02	1.868e+00
1.364e+02	1.913e+00
1.371e+02	1.958e+00
1.378e+02	2.002e+00
1.390e+02	2.048e+00
1.407e+02	2.093e+00
1.417e+02	2.138e+00
1.440e+02	2.183e+00
1.457e+02	2.228e+00
1.463e+02	2.274e+00
1.474e+02	2.320e+00
1.486e+02	2.365e+00
1.496e+02	2.410e+00
1.513e+02	2.455e+00
1.521e+02	2.500e+00
1.530e+02	2.545e+00
1.541e+02	2.591e+00
1.546e+02	2.635e+00
1.555e+02	2.680e+00
1.556e+02	2.725e+00
1.569e+02	2.770e+00
1.574e+02	2.816e+00
1.585e+02	2.861e+00
1.597e+02	2.908e+00
1.603e+02	2.953e+00
1.613e+02	2.998e+00
1.623e+02	3.043e+00
1.631e+02	3.088e+00
1.641e+02	3.133e+00
1.641e+02	3.178e+00
1.651e+02	3.222e+00
1.658e+02	3.267e+00
1.666e+02	3.312e+00
1.669e+02	3.357e+00
1.677e+02	3.403e+00
1.682e+02	3.448e+00
1.691e+02	3.493e+00
1.696e+02	3.538e+00
1.699e+02	3.584e+00
1.707e+02	3.630e+00
1.716e+02	3.675e+00
1.722e+02	3.720e+00
1.727e+02	3.765e+00
1.733e+02	3.809e+00
1.738e+02	3.855e+00
1.736e+02	3.900e+00
1.757e+02	3.945e+00
1.764e+02	3.989e+00
1.772e+02	4.035e+00
1.779e+02	4.080e+00
1.785e+02	4.125e+00
1.795e+02	4.171e+00
1.801e+02	4.216e+00
1.810e+02	4.260e+00
1.815e+02	4.305e+00
1.825e+02	4.350e+00
1.832e+02	4.394e+00
