# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
5.657e+00	9.070e-04
1.144e+01	1.812e-03
1.704e+01	2.715e-03
2.224e+01	3.622e-03
2.618e+01	4.527e-03
2.894e+01	5.435e-03
2.966e+01	5.435e-03
3.119e+01	5.437e-03
5.264e+01	5.521e-02
1.774e+02	1.046e-01
2.002e+02	1.572e-01
2.028e+02	2.076e-01
2.053e+02	2.577e-01
2.085e+02	3.077e-01
2.134e+02	3.573e-01
2.185e+02	4.073e-01
2.230e+02	4.594e-01
2.267e+02	5.094e-01
2.305e+02	5.614e-01
2.353e+02	6.118e-01
2.393e+02	6.623e-01
2.436e+02	7.130e-01
2.462e+02	7.628e-01
2.496e+02	8.132e-01
2.530e+02	8.627e-01
2.573e+02	9.133e-01
2.620e+02	9.688e-01
2.648e+02	1.020e+00
2.670e+02	1.072e+00
2.694e+02	1.122e+00
2.717e+02	1.172e+00
2.746e+02	1.222e+00
2.772e+02	1.272e+00
2.801e+02	1.322e+00
2.829e+02	1.373e+00
2.859e+02	1.422e+00
2.890e+02	1.473e+00
2.910e+02	1.523e+00
2.935e+02	1.574e+00
2.965e+02	1.624e+00
2.998e+02	1.674e+00
3.029e+02	1.724e+00
3.055e+02	1.774e+00
3.075e+02	1.825e+00
3.097e+02	1.875e+00
3.120e+02	1.925e+00
3.154e+02	1.976e+00
3.178e+02	2.025e+00
3.186e+02	2.076e+00
3.213e+02	2.127e+00
3.235e+02	2.177e+00
3.261e+02	2.228e+00
3.282e+02	2.277e+00
3.306e+02	2.327e+00
3.325e+02	2.377e+00
3.342e+02	2.427e+00
3.364e+02	2.477e+00
3.388e+02	2.527e+00
3.409e+02	2.577e+00
3.427e+02	2.628e+00
3.448e+02	2.678e+00
3.475e+02	2.727e+00
3.489e+02	2.777e+00
3.509e+02	2.827e+00
3.531e+02	2.877e+00
3.551e+02	2.927e+00
3.568e+02	2.978e+00
3.586e+02	3.028e+00
3.602e+02	3.078e+00
3.621e+02	3.128e+00
3.640e+02	3.177e+00
3.658e+02	3.227e+00
3.676e+02	3.277e+00
3.695e+02	3.327e+00
3.711e+02	3.377e+00
3.727e+02	3.427e+00
3.746e+02	3.477e+00
3.768e+02	3.527e+00
3.791e+02	3.577e+00
3.810e+02	3.628e+00
3.822e+02	3.679e+00
