# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
7.035e-01	9.080e-04
8.620e-01	1.811e-03
9.292e-01	2.715e-03
1.234e+00	3.624e-03
2.237e+00	4.530e-03
2.013e+00	5.439e-03
2.463e+00	6.345e-03
2.566e+00	7.253e-03
2.640e+00	8.160e-03
3.005e+00	9.068e-03
3.176e+00	9.068e-03
3.058e+00	9.076e-03
7.724e+00	5.868e-02
1.538e+01	1.100e-01
2.164e+01	1.612e-01
2.690e+01	2.105e-01
3.218e+01	2.609e-01
3.763e+01	3.110e-01
4.251e+01	3.614e-01
4.827e+01	4.114e-01
5.488e+01	4.632e-01
5.948e+01	5.133e-01
6.367e+01	5.651e-01
6.708e+01	6.143e-01
7.077e+01	6.640e-01
7.427e+01	7.134e-01
7.935e+01	7.637e-01
8.322e+01	8.133e-01
8.617e+01	8.632e-01
8.766e+01	9.138e-01
8.945e+01	9.643e-01
9.421e+01	1.015e+00
9.803e+01	1.066e+00
1.021e+02	1.116e+00
1.049e+02	1.166e+00
1.080e+02	1.217e+00
1.110e+02	1.267e+00
1.132e+02	1.317e+00
1.160e+02	1.366e+00
1.201e+02	1.416e+00
1.225e+02	1.466e+00
1.241e+02	1.516e+00
1.277e+02	1.566e+00
1.308e+02	1.615e+00
1.333e+02	1.666e+00
1.351e+02	1.716e+00
1.371e+02	1.767e+00
1.411e+02	1.817e+00
1.431e+02	1.867e+00
1.454e+02	1.916e+00
1.479e+02	1.967e+00
1.492e+02	2.017e+00
1.506e+02	2.066e+00
1.534e+02	2.117e+00
1.555e+02	2.166e+00
1.583e+02	2.217e+00
1.606e+02	2.267e+00
1.621e+02	2.317e+00
1.649e+02	2.368e+00
1.671e+02	2.417e+00
1.686e+02	2.467e+00
1.715e+02	2.517e+00
1.732e+02	2.567e+00
1.757e+02	2.617e+00
1.779e+02	2.666e+00
1.798e+02	2.716e+00
1.815e+02	2.766e+00
1.835e+02	2.816e+00
1.850e+02	2.867e+00
1.868e+02	2.916e+00
1.892e+02	2.966e+00
1.916e+02	3.016e+00
1.931e+02	3.067e+00
1.952e+02	3.116e+00
1.973e+02	3.167e+00
2.005e+02	3.217e+00
2.021e+02	3.266e+00
2.046e+02	3.316e+00
2.066e+02	3.367e+00
2.086e+02	3.417e+00
2.104e+02	3.466e+00
2.123e+02	3.516e+00
2.161e+02	3.566e+00
2.185e+02	3.616e+00
2.203e+02	3.667e+00
2.219e+02	3.716e+00
2.231e+02	3.767e+00
2.243e+02	3.817e+00
2.254e+02	3.868e+00
2.268e+02	3.917e+00
2.283e+02	3.966e+00
2.304e+02	4.016e+00
2.320e+02	4.066e+00
2.339e+02	4.116e+00
