# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
9.152e-02	9.190e-04
5.546e-01	1.837e-03
6.954e-01	2.755e-03
1.060e+00	3.673e-03
1.063e+00	4.591e-03
1.304e+00	5.507e-03
1.965e+00	6.427e-03
2.111e+00	7.346e-03
2.192e+00	8.266e-03
2.359e+00	9.183e-03
2.123e+00	1.010e-02
1.922e+00	1.010e-02
2.921e+00	1.010e-02
3.401e+00	2.528e-02
4.407e+00	4.033e-02
6.895e+00	5.509e-02
1.056e+01	7.002e-02
1.354e+01	8.503e-02
1.536e+01	9.994e-02
1.730e+01	1.157e-01
1.891e+01	1.307e-01
2.127e+01	1.459e-01
2.324e+01	1.608e-01
2.602e+01	1.758e-01
2.753e+01	1.907e-01
3.017e+01	2.058e-01
3.225e+01	2.207e-01
3.436e+01	2.357e-01
3.666e+01	2.510e-01
3.834e+01	2.661e-01
3.997e+01	2.810e-01
4.041e+01	2.961e-01
4.323e+01	3.114e-01
4.433e+01	3.266e-01
4.613e+01	3.416e-01
4.722e+01	3.567e-01
4.863e+01	3.717e-01
5.021e+01	3.867e-01
5.144e+01	4.017e-01
5.285e+01	4.173e-01
5.514e+01	4.322e-01
5.553e+01	4.475e-01
5.933e+01	4.623e-01
6.382e+01	4.773e-01
6.769e+01	4.923e-01
7.075e+01	5.074e-01
7.285e+01	5.230e-01
7.347e+01	5.380e-01
7.385e+01	5.531e-01
7.411e+01	5.680e-01
7.493e+01	5.831e-01
7.616e+01	5.982e-01
7.893e+01	6.134e-01
8.137e+01	6.287e-01
8.121e+01	6.439e-01
8.133e+01	6.587e-01
8.191e+01	6.737e-01
8.183e+01	6.887e-01
8.199e+01	7.038e-01
8.207e+01	7.189e-01
8.196e+01	7.337e-01
8.252e+01	7.486e-01
8.301e+01	7.637e-01
8.326e+01	7.787e-01
8.462e+01	7.937e-01
8.573e+01	8.088e-01
8.756e+01	8.236e-01
8.835e+01	8.388e-01
8.899e+01	8.537e-01
8.998e+01	8.687e-01
9.083e+01	8.838e-01
9.194e+01	8.987e-01
9.326e+01	9.137e-01
9.426e+01	9.287e-01
9.512e+01	9.438e-01
9.606e+01	9.587e-01
9.634e+01	9.739e-01
9.727e+01	9.891e-01
9.918e+01	1.004e+00
1.002e+02	1.019e+00
1.009e+02	1.035e+00
1.024e+02	1.050e+00
1.028e+02	1.065e+00
1.029e+02	1.080e+00
1.034e+02	1.095e+00
1.039e+02	1.110e+00
1.055e+02	1.125e+00
1.068e+02	1.140e+00
1.076e+02	1.155e+00
1.080e+02	1.170e+00
1.093e+02	1.185e+00
1.107e+02	1.200e+00
1.114e+02	1.215e+00
1.122e+02	1.231e+00
1.131e+02	1.245e+00
1.143e+02	1.260e+00
1.154e+02	1.275e+00
1.157e+02	1.290e+00
1.167e+02	1.305e+00
1.172e+02	1.320e+00
1.193e+02	1.335e+00
1.203e+02	1.350e+00
1.212e+02	1.365e+00
1.233e+02	1.380e+00
1.235e+02	1.395e+00
1.241e+02	1.410e+00
1.239e+02	1.425e+00
1.253e+02	1.440e+00
1.260e+02	1.455e+00
1.266e+02	1.470e+00
