# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
2.319e-01	9.030e-04
3.046e-01	1.811e-03
1.297e+00	2.719e-03
1.007e+00	3.629e-03
1.494e+00	4.534e-03
2.261e+00	5.443e-03
2.117e+00	6.349e-03
2.219e+00	7.253e-03
2.374e+00	8.161e-03
2.836e+00	9.068e-03
2.522e+00	9.068e-03
3.322e+00	9.071e-03
7.467e+00	5.513e-02
1.386e+01	1.002e-01
2.046e+01	1.471e-01
2.540e+01	1.920e-01
3.058e+01	2.329e-01
3.637e+01	2.824e-01
4.216e+01	3.272e-01
4.767e+01	3.722e-01
5.230e+01	4.168e-01
5.625e+01	4.638e-01
6.140e+01	5.086e-01
6.660e+01	5.556e-01
6.959e+01	6.010e-01
7.208e+01	6.469e-01
7.516e+01	6.913e-01
8.048e+01	7.362e-01
8.283e+01	7.811e-01
8.377e+01	8.259e-01
8.528e+01	8.711e-01
8.936e+01	9.169e-01
9.180e+01	9.619e-01
9.424e+01	1.006e+00
9.716e+01	1.051e+00
1.000e+02	1.098e+00
1.050e+02	1.142e+00
1.082e+02	1.187e+00
1.120e+02	1.232e+00
1.181e+02	1.277e+00
1.217e+02	1.321e+00
1.223e+02	1.366e+00
1.225e+02	1.411e+00
1.236e+02	1.456e+00
1.262e+02	1.501e+00
1.300e+02	1.546e+00
1.326e+02	1.592e+00
1.338e+02	1.638e+00
1.361e+02	1.683e+00
1.372e+02	1.728e+00
1.390e+02	1.773e+00
1.416e+02	1.819e+00
1.431e+02	1.863e+00
1.454e+02	1.908e+00
1.480e+02	1.954e+00
1.509e+02	1.999e+00
1.545e+02	2.044e+00
1.579e+02	2.089e+00
1.602e+02	2.133e+00
1.620e+02	2.178e+00
1.636e+02	2.223e+00
1.651e+02	2.268e+00
1.667e+02	2.313e+00
1.674e+02	2.358e+00
1.683e+02	2.403e+00
1.699e+02	2.448e+00
1.721e+02	2.493e+00
1.737e+02	2.538e+00
1.759e+02	2.583e+00
1.776e+02	2.628e+00
1.794e+02	2.673e+00
1.805e+02	2.718e+00
1.824e+02	2.764e+00
1.838e+02	2.809e+00
1.858e+02	2.855e+00
1.878e+02	2.901e+00
1.896e+02	2.946e+00
1.907e+02	2.991e+00
1.920e+02	3.036e+00
1.937e+02	3.081e+00
1.955e+02	3.126e+00
1.981e+02	3.171e+00
1.992e+02	3.216e+00
2.002e+02	3.261e+00
2.007e+02	3.306e+00
2.017e+02	3.351e+00
2.025e+02	3.396e+00
2.032e+02	3.441e+00
2.044e+02	3.486e+00
2.053e+02	3.531e+00
2.062e+02	3.576e+00
2.071e+02	3.620e+00
2.078e+02	3.666e+00
2.087e+02	3.712e+00
2.096e+02	3.758e+00
2.109e+02	3.803e+00
2.118e+02	3.848e+00
2.121e+02	3.893e+00
2.125e+02	3.939e+00
2.134e+02	3.985e+00
2.143e+02	4.029e+00
2.149e+02	4.075e+00
2.156e+02	4.120e+00
2.166e+02	4.167e+00
2.172e+02	4.212e+00
2.178e+02	4.257e+00
2.187e+02	4.302e+00
2.195e+02	4.347e+00
