# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
1.583e-01	9.070e-04
5.801e-01	1.815e-03
1.489e+00	2.724e-03
1.509e+00	3.632e-03
1.803e+00	4.538e-03
2.197e+00	5.446e-03
2.058e+00	6.357e-03
2.474e+00	7.262e-03
2.725e+00	8.176e-03
2.743e+00	9.082e-03
2.747e+00	9.082e-03
3.053e+00	9.084e-03
6.076e+00	4.543e-02
1.090e+01	8.044e-02
1.480e+01	1.151e-01
1.936e+01	1.514e-01
2.442e+01	1.864e-01
2.810e+01	2.220e-01
3.231e+01	2.575e-01
3.575e+01	2.930e-01
3.897e+01	3.282e-01
4.275e+01	3.633e-01
4.585e+01	3.987e-01
4.943e+01	4.341e-01
5.277e+01	4.707e-01
5.569e+01	5.053e-01
5.979e+01	5.420e-01
6.383e+01	5.771e-01
6.685e+01	6.119e-01
7.037e+01	6.471e-01
7.155e+01	6.832e-01
7.337e+01	7.191e-01
7.632e+01	7.547e-01
7.900e+01	7.902e-01
8.016e+01	8.258e-01
8.189e+01	8.607e-01
8.496e+01	8.955e-01
8.643e+01	9.308e-01
8.907e+01	9.660e-01
9.148e+01	1.001e+00
9.292e+01	1.036e+00
9.515e+01	1.072e+00
9.772e+01	1.107e+00
1.002e+02	1.142e+00
1.021e+02	1.177e+00
1.033e+02	1.212e+00
1.058e+02	1.247e+00
1.096e+02	1.282e+00
1.114e+02	1.317e+00
1.122e+02	1.351e+00
1.143e+02	1.386e+00
1.174e+02	1.421e+00
1.193e+02	1.457e+00
1.203e+02	1.492e+00
1.221e+02	1.527e+00
1.234e+02	1.562e+00
1.267e+02	1.597e+00
1.279e+02	1.632e+00
1.299e+02	1.667e+00
1.327e+02	1.702e+00
1.334e+02	1.738e+00
1.346e+02	1.773e+00
1.367e+02	1.808e+00
1.390e+02	1.843e+00
1.397e+02	1.878e+00
1.415e+02	1.913e+00
1.422e+02	1.949e+00
1.448e+02	1.984e+00
1.463e+02	2.020e+00
1.490e+02	2.055e+00
1.525e+02	2.089e+00
1.537e+02	2.125e+00
1.566e+02	2.161e+00
1.586e+02	2.195e+00
1.591e+02	2.231e+00
1.598e+02	2.266e+00
1.619e+02	2.301e+00
1.641e+02	2.336e+00
1.659e+02	2.371e+00
1.673e+02	2.406e+00
1.683e+02	2.442e+00
1.686e+02	2.477e+00
1.706e+02	2.512e+00
1.716e+02	2.546e+00
1.720e+02	2.582e+00
1.730e+02	2.617e+00
1.747e+02	2.652e+00
1.771e+02	2.688e+00
1.783e+02	2.723e+00
1.800e+02	2.758e+00
1.808e+02	2.793e+00
1.821e+02	2.828e+00
1.827e+02	2.863e+00
1.839e+02	2.898e+00
1.856e+02	2.933e+00
1.868e+02	2.968e+00
1.882e+02	3.003e+00
1.897e+02	3.039e+00
1.906e+02	3.074e+00
1.915e+02	3.109e+00
1.928e+02	3.145e+00
1.940e+02	3.181e+00
1.948e+02	3.216e+00
1.960e+02	3.251e+00
1.975e+02	3.287e+00
1.988e+02	3.322e+00
1.997e+02	3.357e+00
2.008e+02	3.392e+00
2.016e+02	3.427e+00
2.024e+02	3.462e+00
2.034e+02	3.498e+00
2.048e+02	3.533e+00
2.057e+02	3.567e+00
2.064e+02	3.602e+00
2.075e+02	3.637e+00
2.090e+02	3.672e+00
2.103e+02	3.707e+00
2.118e+02	3.744e+00
2.128e+02	3.778e+00
2.139e+02	3.814e+00
2.149e+02	3.849e+00
2.156e+02	3.883e+00
2.166e+02	3.918e+00
2.177e+02	3.953e+00
2.190e+02	3.988e+00
2.201e+02	4.024e+00
2.209e+02	4.059e+00
2.217e+02	4.094e+00
2.230e+02	4.130e+00
2.242e+02	4.165e+00
2.246e+02	4.201e+00
2.255e+02	4.237e+00
2.260e+02	4.272e+00
2.271e+02	4.307e+00
2.282e+02	4.342e+00
2.293e+02	4.377e+00
2.307e+02	4.412e+00
2.311e+02	4.447e+00
2.318e+02	4.483e+00
2.321e+02	4.518e+00
2.340e+02	4.553e+00
2.348e+02	4.589e+00
2.358e+02	4.624e+00
2.369e+02	4.659e+00
2.384e+02	4.695e+00
2.396e+02	4.730e+00
2.404e+02	4.765e+00
2.418e+02	4.800e+00
2.425e+02	4.836e+00
2.435e+02	4.872e+00
2.446e+02	4.906e+00
2.455e+02	4.942e+00
2.469e+02	4.977e+00
2.473e+02	5.012e+00
2.489e+02	5.047e+00
2.500e+02	5.082e+00
2.503e+02	5.117e+00
2.516e+02	5.153e+00
2.524e+02	5.188e+00
2.534e+02	5.224e+00
2.544e+02	5.258e+00
2.556e+02	5.294e+00
2.567e+02	5.328e+00
2.573e+02	5.364e+00
2.585e+02	5.398e+00
2.589e+02	5.433e+00
2.600e+02	5.468e+00
2.612e+02	5.503e+00
2.620e+02	5.538e+00
2.633e+02	5.573e+00
2.640e+02	5.608e+00
2.652e+02	5.644e+00
2.658e+02	5.679e+00
2.672e+02	5.714e+00
2.684e+02	5.749e+00
2.691e+02	5.784e+00
2.699e+02	5.820e+00
2.704e+02	5.855e+00
2.713e+02	5.890e+00
2.722e+02	5.925e+00
2.734e+02	5.960e+00
2.738e+02	5.995e+00
2.747e+02	6.031e+00
2.759e+02	6.066e+00
2.764e+02	6.101e+00
2.773e+02	6.136e+00
2.775e+02	6.172e+00
2.787e+02	6.207e+00
2.796e+02	6.242e+00
2.805e+02	6.279e+00
2.812e+02	6.314e+00
2.819e+02	6.349e+00
2.826e+02	6.384e+00
2.833e+02	6.419e+00
2.840e+02	6.454e+00
2.852e+02	6.490e+00
2.857e+02	6.525e+00
2.864e+02	6.561e+00
2.871e+02	6.597e+00
2.879e+02	6.632e+00
2.885e+02	6.667e+00
2.897e+02	6.702e+00
2.902e+02	6.737e+00
2.913e+02	6.772e+00
2.923e+02	6.808e+00
2.928e+02	6.843e+00
2.934e+02	6.878e+00
2.939e+02	6.913e+00
