# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
2.304e-03	9.060e-04
1.300e+00	2.726e-03
1.590e+00	3.637e-03
1.954e+00	4.551e-03
2.083e+00	5.459e-03
2.041e+00	6.371e-03
2.137e+00	7.279e-03
2.082e+00	8.192e-03
2.370e+00	8.192e-03
2.841e+00	8.193e-03
4.646e+00	4.345e-02
8.666e+00	7.830e-02
1.617e+01	1.137e-01
2.205e+01	1.501e-01
2.626e+01	1.882e-01
2.961e+01	2.229e-01
3.403e+01	2.583e-01
3.790e+01	2.930e-01
4.312e+01	3.278e-01
4.685e+01	3.627e-01
5.061e+01	3.977e-01
5.549e+01	4.341e-01
6.035e+01	4.694e-01
6.367e+01	5.043e-01
6.497e+01	5.410e-01
6.766e+01	5.764e-01
7.045e+01	6.113e-01
7.207e+01	6.464e-01
7.542e+01	6.835e-01
7.747e+01	7.180e-01
7.917e+01	7.530e-01
8.162e+01	7.886e-01
8.418e+01	8.240e-01
8.592e+01	8.586e-01
8.732e+01	8.946e-01
8.984e+01	9.296e-01
9.199e+01	9.647e-01
9.451e+01	9.999e-01
9.783e+01	1.035e+00
9.980e+01	1.071e+00
1.025e+02	1.106e+00
1.042e+02	1.141e+00
1.073e+02	1.176e+00
1.100e+02	1.211e+00
1.115e+02	1.246e+00
1.138e+02	1.282e+00
1.152e+02	1.317e+00
1.166e+02	1.352e+00
1.183e+02	1.386e+00
1.218e+02	1.421e+00
1.238e+02	1.456e+00
1.255e+02	1.491e+00
1.267e+02	1.527e+00
1.272e+02	1.562e+00
1.289e+02	1.597e+00
1.317e+02	1.632e+00
1.335e+02	1.666e+00
1.344e+02	1.702e+00
1.359e+02	1.737e+00
1.385e+02	1.772e+00
1.405e+02	1.808e+00
1.423e+02	1.842e+00
1.438e+02	1.877e+00
1.450e+02	1.912e+00
1.462e+02	1.947e+00
1.473e+02	1.982e+00
1.483e+02	2.016e+00
1.502e+02	2.052e+00
1.521e+02	2.086e+00
1.538e+02	2.121e+00
1.563e+02	2.156e+00
1.582e+02	2.191e+00
1.593e+02	2.227e+00
1.607e+02	2.262e+00
1.620e+02	2.297e+00
1.641e+02	2.332e+00
1.657e+02	2.367e+00
1.675e+02	2.402e+00
1.682e+02	2.437e+00
1.695e+02	2.472e+00
1.699e+02	2.507e+00
1.707e+02	2.542e+00
1.733e+02	2.576e+00
1.744e+02	2.612e+00
1.757e+02	2.647e+00
1.760e+02	2.682e+00
1.773e+02	2.717e+00
1.794e+02	2.752e+00
1.811e+02	2.787e+00
1.835e+02	2.822e+00
1.853e+02	2.857e+00
1.865e+02	2.892e+00
1.874e+02	2.927e+00
1.884e+02	2.961e+00
1.895e+02	2.996e+00
1.910e+02	3.032e+00
1.930e+02	3.067e+00
1.947e+02	3.102e+00
1.954e+02	3.138e+00
1.967e+02	3.172e+00
1.971e+02	3.208e+00
1.983e+02	3.243e+00
1.993e+02	3.279e+00
2.005e+02	3.314e+00
2.019e+02	3.348e+00
2.031e+02	3.384e+00
2.044e+02	3.420e+00
