# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
6.260e-01	9.080e-04
1.162e+00	1.814e-03
1.579e+00	2.720e-03
1.522e+00	3.626e-03
2.096e+00	4.532e-03
2.756e+00	5.443e-03
1.923e+00	6.353e-03
2.293e+00	7.264e-03
2.802e+00	8.173e-03
2.723e+00	9.076e-03
3.472e+00	9.984e-03
2.906e+00	9.984e-03
2.917e+00	9.986e-03
5.015e+00	3.973e-02
9.887e+00	7.065e-02
1.545e+01	1.030e-01
2.000e+01	1.340e-01
2.404e+01	1.640e-01
2.762e+01	1.936e-01
3.106e+01	2.234e-01
3.426e+01	2.536e-01
3.787e+01	2.836e-01
4.061e+01	3.137e-01
4.277e+01	3.436e-01
4.564e+01	3.735e-01
4.926e+01	4.036e-01
5.218e+01	4.343e-01
5.495e+01	4.640e-01
5.802e+01	4.941e-01
6.074e+01	5.247e-01
6.361e+01	5.563e-01
6.443e+01	5.867e-01
6.732e+01	6.166e-01
7.058e+01	6.460e-01
7.330e+01	6.765e-01
7.452e+01	7.067e-01
7.704e+01	7.366e-01
8.014e+01	7.666e-01
8.188e+01	7.967e-01
8.505e+01	8.268e-01
8.863e+01	8.566e-01
9.151e+01	8.868e-01
9.501e+01	9.169e-01
9.587e+01	9.472e-01
9.833e+01	9.768e-01
9.996e+01	1.007e+00
1.006e+02	1.037e+00
1.024e+02	1.068e+00
1.034e+02	1.098e+00
1.041e+02	1.127e+00
1.053e+02	1.157e+00
1.070e+02	1.187e+00
1.095e+02	1.217e+00
1.143e+02	1.247e+00
1.178e+02	1.277e+00
1.192e+02	1.307e+00
1.195e+02	1.337e+00
1.198e+02	1.367e+00
1.211e+02	1.397e+00
1.218e+02	1.427e+00
1.222e+02	1.457e+00
1.239e+02	1.487e+00
1.257e+02	1.517e+00
1.266e+02	1.547e+00
1.279e+02	1.577e+00
1.295e+02	1.607e+00
1.305e+02	1.637e+00
1.317e+02	1.667e+00
1.337e+02	1.697e+00
1.348e+02	1.727e+00
1.361e+02	1.757e+00
1.382e+02	1.787e+00
1.395e+02	1.817e+00
1.411e+02	1.847e+00
1.421e+02	1.878e+00
1.427e+02	1.908e+00
1.435e+02	1.938e+00
1.451e+02	1.968e+00
1.464e+02	1.998e+00
1.480e+02	2.027e+00
1.492e+02	2.057e+00
1.512e+02	2.087e+00
1.535e+02	2.117e+00
1.550e+02	2.147e+00
1.570e+02	2.177e+00
1.580e+02	2.207e+00
1.591e+02	2.237e+00
1.602e+02	2.267e+00
1.621e+02	2.297e+00
1.628e+02	2.327e+00
1.641e+02	2.357e+00
1.662e+02	2.387e+00
1.687e+02	2.417e+00
1.698e+02	2.447e+00
1.701e+02	2.478e+00
1.703e+02	2.508e+00
1.710e+02	2.538e+00
1.725e+02	2.568e+00
1.746e+02	2.598e+00
1.757e+02	2.629e+00
1.766e+02	2.659e+00
1.770e+02	2.689e+00
1.777e+02	2.718e+00
1.787e+02	2.748e+00
1.798e+02	2.778e+00
1.810e+02	2.808e+00
1.830e+02	2.838e+00
1.844e+02	2.868e+00
1.851e+02	2.898e+00
1.859e+02	2.928e+00
