# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
7.112e-01	9.180e-04
1.287e+00	1.835e-03
1.772e+00	2.749e-03
2.264e+00	3.669e-03
1.995e+00	4.587e-03
2.401e+00	5.502e-03
2.645e+00	6.419e-03
3.103e+00	7.342e-03
2.787e+00	8.259e-03
2.991e+00	9.172e-03
3.225e+00	9.172e-03
2.818e+00	9.172e-03
4.278e+00	2.934e-02
5.534e+00	5.051e-02
9.858e+00	7.128e-02
1.287e+01	9.117e-02
1.561e+01	1.120e-01
1.824e+01	1.323e-01
2.047e+01	1.522e-01
2.316e+01	1.726e-01
2.641e+01	1.930e-01
2.884e+01	2.127e-01
3.199e+01	2.330e-01
3.394e+01	2.532e-01
3.561e+01	2.731e-01
3.839e+01	2.931e-01
4.061e+01	3.130e-01
4.321e+01	3.331e-01
4.388e+01	3.530e-01
4.602e+01	3.729e-01
4.645e+01	3.931e-01
4.862e+01	4.129e-01
5.032e+01	4.336e-01
5.417e+01	4.535e-01
5.653e+01	4.735e-01
5.836e+01	4.934e-01
5.907e+01	5.135e-01
5.964e+01	5.342e-01
6.150e+01	5.540e-01
6.306e+01	5.739e-01
6.382e+01	5.939e-01
6.591e+01	6.142e-01
6.783e+01	6.342e-01
7.047e+01	6.539e-01
7.265e+01	6.739e-01
7.271e+01	6.941e-01
7.354e+01	7.143e-01
7.463e+01	7.342e-01
7.702e+01	7.547e-01
8.016e+01	7.752e-01
8.242e+01	7.951e-01
8.432e+01	8.160e-01
8.529e+01	8.360e-01
8.604e+01	8.564e-01
8.629e+01	8.766e-01
8.707e+01	8.967e-01
8.859e+01	9.165e-01
8.922e+01	9.363e-01
9.053e+01	9.564e-01
9.087e+01	9.764e-01
9.236e+01	9.962e-01
9.372e+01	1.016e+00
9.548e+01	1.037e+00
9.640e+01	1.056e+00
9.727e+01	1.076e+00
9.971e+01	1.097e+00
1.011e+02	1.117e+00
1.031e+02	1.137e+00
1.038e+02	1.157e+00
1.042e+02	1.177e+00
1.056e+02	1.197e+00
1.064e+02	1.217e+00
1.085e+02	1.237e+00
1.097e+02	1.257e+00
1.109e+02	1.277e+00
1.119e+02	1.297e+00
1.134e+02	1.317e+00
1.149e+02	1.337e+00
1.169e+02	1.357e+00
1.180e+02	1.377e+00
1.189e+02	1.397e+00
1.197e+02	1.417e+00
1.199e+02	1.437e+00
1.203e+02	1.457e+00
1.209e+02	1.477e+00
1.222e+02	1.497e+00
1.225e+02	1.517e+00
1.231e+02	1.537e+00
1.246e+02	1.557e+00
1.256e+02	1.577e+00
1.263e+02	1.597e+00
1.276e+02	1.617e+00
1.279e+02	1.638e+00
1.289e+02	1.659e+00
1.292e+02	1.679e+00
1.293e+02	1.699e+00
1.315e+02	1.719e+00
1.329e+02	1.739e+00
1.339e+02	1.759e+00
1.358e+02	1.779e+00
1.370e+02	1.799e+00
1.373e+02	1.819e+00
1.379e+02	1.839e+00
1.392e+02	1.859e+00
1.404e+02	1.879e+00
1.407e+02	1.899e+00
1.409e+02	1.919e+00
1.415e+02	1.939e+00
1.420e+02	1.959e+00
