# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
5.150e-01	9.180e-04
1.053e+00	1.835e-03
1.491e+00	2.757e-03
1.505e+00	3.675e-03
1.722e+00	4.589e-03
2.231e+00	5.508e-03
2.664e+00	6.426e-03
2.740e+00	7.343e-03
3.121e+00	8.262e-03
2.732e+00	8.262e-03
2.819e+00	8.263e-03
3.586e+00	2.296e-02
5.145e+00	3.780e-02
6.590e+00	5.332e-02
9.679e+00	6.832e-02
1.220e+01	8.500e-02
1.620e+01	9.990e-02
1.823e+01	1.158e-01
2.160e+01	1.313e-01
2.415e+01	1.464e-01
2.698e+01	1.614e-01
2.818e+01	1.764e-01
2.988e+01	1.917e-01
3.092e+01	2.070e-01
3.220e+01	2.217e-01
3.305e+01	2.366e-01
3.468e+01	2.515e-01
3.628e+01	2.666e-01
3.799e+01	2.815e-01
3.950e+01	2.969e-01
4.047e+01	3.120e-01
4.303e+01	3.271e-01
4.480e+01	3.422e-01
4.730e+01	3.570e-01
4.923e+01	3.721e-01
5.040e+01	3.870e-01
5.138e+01	4.020e-01
5.264e+01	4.175e-01
5.392e+01	4.323e-01
5.469e+01	4.474e-01
5.586e+01	4.623e-01
5.842e+01	4.773e-01
6.047e+01	4.922e-01
6.080e+01	5.073e-01
6.200e+01	5.229e-01
6.358e+01	5.380e-01
6.588e+01	5.531e-01
6.675e+01	5.682e-01
6.793e+01	5.833e-01
6.958e+01	5.985e-01
7.041e+01	6.139e-01
7.109e+01	6.288e-01
7.345e+01	6.436e-01
7.413e+01	6.585e-01
7.479e+01	6.737e-01
7.599e+01	6.886e-01
7.740e+01	7.037e-01
7.830e+01	7.191e-01
7.916e+01	7.340e-01
8.031e+01	7.489e-01
8.142e+01	7.638e-01
8.315e+01	7.787e-01
8.454e+01	7.938e-01
8.594e+01	8.086e-01
8.686e+01	8.236e-01
8.857e+01	8.388e-01
9.089e+01	8.536e-01
9.246e+01	8.686e-01
9.279e+01	8.838e-01
9.318e+01	8.987e-01
9.449e+01	9.136e-01
9.617e+01	9.287e-01
9.729e+01	9.439e-01
9.699e+01	9.593e-01
9.751e+01	9.743e-01
9.804e+01	9.896e-01
9.841e+01	1.005e+00
9.897e+01	1.019e+00
9.999e+01	1.035e+00
1.001e+02	1.050e+00
1.006e+02	1.065e+00
1.013e+02	1.080e+00
1.025e+02	1.095e+00
1.036e+02	1.110e+00
1.050e+02	1.125e+00
1.060e+02	1.140e+00
1.071e+02	1.155e+00
1.081e+02	1.170e+00
1.088e+02	1.185e+00
1.102e+02	1.199e+00
1.109e+02	1.215e+00
1.123e+02	1.229e+00
1.135e+02	1.245e+00
1.140e+02	1.260e+00
1.155e+02	1.275e+00
1.164e+02	1.290e+00
1.169e+02	1.305e+00
1.179e+02	1.320e+00
1.193e+02	1.335e+00
1.208e+02	1.350e+00
1.211e+02	1.364e+00
1.219e+02	1.379e+00
1.226e+02	1.394e+00
1.230e+02	1.409e+00
1.235e+02	1.425e+00
1.243e+02	1.440e+00
1.242e+02	1.455e+00
1.268e+02	1.470e+00
