# w mse
3.000000000000000000e+00 2.809973342352100993e-03
5.000000000000000000e+00 9.966585340338401586e-03
9.000000000000000000e+00 3.563062670628857481e-02
1.700000000000000000e+01 1.117161937397600224e-01
3.300000000000000000e+01 2.968691515267260495e-01
6.500000000000000000e+01 6.947401970816886596e-01
1.290000000000000000e+02 1.499804980224777262e+00
2.570000000000000000e+02 3.139471617146058158e+00
5.130000000000000000e+02 6.445071274784910820e+00
1.025000000000000000e+03 1.287887022927248992e+01
2.049000000000000000e+03 2.302308061204120904e+01
4.097000000000000000e+03 2.939103960687049977e+01
