# w mse
3.000000000000000000e+00 5.576607838387197041e-04
5.000000000000000000e+00 1.414443680896635552e-03
9.000000000000000000e+00 2.649269957155819550e-03
1.700000000000000000e+01 3.987508431044615650e-03
3.300000000000000000e+01 7.778338888199299792e-03
6.500000000000000000e+01 1.985988197535373811e-02
1.290000000000000000e+02 5.836884054923734827e-02
2.570000000000000000e+02 1.971250179629644717e-01
5.130000000000000000e+02 6.407921043419357865e-01
1.025000000000000000e+03 1.767605171886377002e+00
2.049000000000000000e+03 3.679300611568094848e+00
4.097000000000000000e+03 6.036504767508908742e+00
8.193000000000000000e+03 9.751420649204110447e+00
