# rg size
7.093701389110370847e+00 2.620000000000000000e+02
2.097352174625177312e+01 8.400000000000000000e+02
7.093403516558447919e+00 2.620000000000000000e+02
6.086141348072547252e+00 1.840000000000000000e+02
2.981966489004108212e+01 1.221000000000000000e+03
6.192481941495442399e+00 1.120000000000000000e+02
7.093389757003381924e+00 2.620000000000000000e+02
2.338710743675310066e+00 1.800000000000000000e+01
6.086033216789884293e+00 1.840000000000000000e+02
2.079032254278056868e+01 8.310000000000000000e+02
7.093530550237529653e+00 2.620000000000000000e+02
5.957876185396050239e+00 1.700000000000000000e+02
4.930490928873575207e+00 1.240000000000000000e+02
7.460300968423629442e+00 2.610000000000000000e+02
7.093232670511414817e+00 2.620000000000000000e+02
5.957557071672548332e+00 1.700000000000000000e+02
6.082718081254895992e+00 1.850000000000000000e+02
4.930188580454100133e+00 1.240000000000000000e+02
7.460377929126854823e+00 2.610000000000000000e+02
6.192467671259023199e+00 1.120000000000000000e+02
7.093218910624938367e+00 2.620000000000000000e+02
5.956477258782705952e+00 1.710000000000000000e+02
7.298474254139816209e-01 2.000000000000000000e+00
2.338507127382672302e+00 1.800000000000000000e+01
1.111634348680700546e+00 4.000000000000000000e+00
6.082607934705839270e+00 1.850000000000000000e+02
1.631247677246447125e+01 7.310000000000000000e+02
5.750395801715154853e+00 1.940000000000000000e+02
1.631276640216899665e+01 7.310000000000000000e+02
2.884107036268033397e+01 1.047000000000000000e+03
2.514042979980557391e+01 9.110000000000000000e+02
1.664689171475611218e+01 7.550000000000000000e+02
6.581945210507496036e+00 1.840000000000000000e+02
1.631276885108872321e+01 7.310000000000000000e+02
5.804712826344443855e+00 1.600000000000000000e+02
5.613341967578124425e+00 1.450000000000000000e+02
1.665450414710353044e+01 7.540000000000000000e+02
5.750270290648176186e+00 1.940000000000000000e+02
6.582024637006474777e+00 1.840000000000000000e+02
5.804680529603411188e+00 1.600000000000000000e+02
5.613329651860934355e+00 1.450000000000000000e+02
1.664717040541059490e+01 7.550000000000000000e+02
1.664717492826762424e+01 7.550000000000000000e+02
5.715521683948566967e+00 1.660000000000000000e+02
5.750364036126367928e+00 1.940000000000000000e+02
5.715223082850192426e+00 1.660000000000000000e+02
5.804721921104354365e+00 1.600000000000000000e+02
5.613394853010563068e+00 1.450000000000000000e+02
1.549006849482582915e+01 5.460000000000000000e+02
5.086973433267525380e+00 1.500000000000000000e+02
5.750238524366038995e+00 1.940000000000000000e+02
6.582034095501380300e+00 1.840000000000000000e+02
7.412516633821136791e-01 2.000000000000000000e+00
3.184577204402663675e+00 4.800000000000000000e+01
5.715176406287342914e+00 1.660000000000000000e+02
5.941212153237885651e+00 2.070000000000000000e+02
2.976236186265418837e+01 1.050000000000000000e+03
2.920784611978709933e+01 1.182000000000000000e+03
2.403704514189499619e+01 8.510000000000000000e+02
2.498950637116813311e+01 1.011000000000000000e+03
6.042687661891160467e+00 2.000000000000000000e+02
5.914673396481723522e+00 2.060000000000000000e+02
6.057652813382348178e+00 2.020000000000000000e+02
4.172584395207652008e+00 9.700000000000000000e+01
5.941152953867022468e+00 2.070000000000000000e+02
6.042152394497589007e+00 2.000000000000000000e+02
4.212958260532189136e+00 9.600000000000000000e+01
5.914626001129193789e+00 2.060000000000000000e+02
7.403321211906942478e-01 2.000000000000000000e+00
6.060963768763564019e+00 2.010000000000000000e+02
5.693919250527297748e+00 1.760000000000000000e+02
1.031882804377857532e+01 3.620000000000000000e+02
