# w mse
3.000000000000000000e+00 1.081684029503623447e-02
5.000000000000000000e+00 8.930768912208997962e-03
9.000000000000000000e+00 1.130152280141519770e-02
1.700000000000000000e+01 2.290290974466754545e-02
3.300000000000000000e+01 5.849685106887192454e-02
6.500000000000000000e+01 1.514181803800825621e-01
1.290000000000000000e+02 3.718773523789149493e-01
2.570000000000000000e+02 8.354047038748930731e-01
5.130000000000000000e+02 1.692640117492310026e+00
1.025000000000000000e+03 3.381833320417071409e+00
2.049000000000000000e+03 5.752843487523915833e+00
4.097000000000000000e+03 4.945510528091327629e+00
8.193000000000000000e+03 6.945517163044415909e+00
1.638500000000000000e+04 1.097340644898143047e+01
