# w mse
3.000000000000000000e+00 1.027152721431504392e-02
5.000000000000000000e+00 7.562695131101217910e-03
9.000000000000000000e+00 8.475775084122009334e-03
1.700000000000000000e+01 1.358603208413184868e-02
3.300000000000000000e+01 2.943540617165995438e-02
6.500000000000000000e+01 7.218309318042290257e-02
1.290000000000000000e+02 1.729230499988455017e-01
2.570000000000000000e+02 3.853126441413213810e-01
5.130000000000000000e+02 8.188864458309158545e-01
1.025000000000000000e+03 1.532658160251568091e+00
2.049000000000000000e+03 1.877699618294993211e+00
4.097000000000000000e+03 2.103276695763796500e+00
8.193000000000000000e+03 2.495897989631451708e+00
1.638500000000000000e+04 3.393656692225145211e+00
