# w mse
3.000000000000000000e+00 5.516005823100403197e-04
5.000000000000000000e+00 1.405634378289395692e-03
9.000000000000000000e+00 2.757405824508173640e-03
1.700000000000000000e+01 4.577069450413541983e-03
3.300000000000000000e+01 9.638983383139079764e-03
6.500000000000000000e+01 2.487947953812354174e-02
1.290000000000000000e+02 7.180217926561154040e-02
2.570000000000000000e+02 2.356756895618158931e-01
5.130000000000000000e+02 7.210362525346130091e-01
1.025000000000000000e+03 1.832425356177088904e+00
2.049000000000000000e+03 3.774713708899303466e+00
4.097000000000000000e+03 6.467309047127610455e+00
8.193000000000000000e+03 1.009551992226895045e+01
