# theta phi
6.293242285511848877e+01 6.359396252837459684e+01
-1.170675771448815254e+02 1.164060374716254103e+02
7.034508593204535032e+01 6.353712525026391944e+01
1.272115749097093840e+02 9.749090937182130290e+01
-1.096549140679546639e+02 1.164628747497361019e+02
-5.278842509029060182e+01 8.250909062817871131e+01
-9.391750748556547990e+01 4.215303951195122067e+01
8.608249251443453431e+01 1.378469604880487793e+02
-1.614971756136501710e+02 1.392926774659582065e+02
1.850282438634983961e+01 4.070732253404182899e+01
1.551460948671672782e+02 1.143351828380864958e+02
-2.485390513283272895e+01 6.566481716191350415e+01
-6.361089474731436866e+01 7.091793908828505266e+01
1.163891052526856384e+02 1.090820609117149473e+02
