# drho_hcp drho_bcc ei ef ti tf avalancheSize
-2.873887948088044153e-03 -5.226594593424008922e-04 2.008999999999999952e-01 2.018000000000000071e-01 2.009000000000000000e+03 2.018000000000000000e+03 8.842546960939248746e-02
-2.235378497294437938e-03 -3.179741166629019428e-04 2.030000000000000138e-01 2.061999999999999944e-01 2.030000000000000000e+03 2.062000000000000000e+03 7.325016475480380373e-01
-4.558935841274452949e-03 -1.664234850119123213e-03 2.068000000000000116e-01 2.079999999999999905e-01 2.068000000000000000e+03 2.080000000000000000e+03 1.074012073100780035e-01
-9.573999712023661957e-04 -1.176795552383086765e-03 2.094000000000000028e-01 2.104999999999999927e-01 2.094000000000000000e+03 2.105000000000000000e+03 7.674610960779421065e-02
-3.751997348001967492e-03 -1.891326097531523254e-04 2.114000000000000046e-01 2.124999999999999944e-01 2.114000000000000000e+03 2.125000000000000000e+03 9.967481244854335676e-02
3.049611970427607011e-03 1.906126281252079960e-03 2.303000000000000047e-01 2.311999999999999889e-01 2.303000000000000000e+03 2.312000000000000000e+03 7.093307931301096048e-02
2.018898601733876141e-03 -4.373605534444902423e-04 2.363999999999999990e-01 2.396999999999999964e-01 2.364000000000000000e+03 2.397000000000000000e+03 4.908528034129062689e-01
5.796034072128031234e-05 -1.462350735508729724e-03 2.407999999999999863e-01 2.417999999999999872e-01 2.408000000000000000e+03 2.418000000000000000e+03 8.188616327299208519e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.482000000000000040e-01 2.482999999999999929e-01 2.482000000000000000e+03 2.483000000000000000e+03 4.485335382757927800e-03
6.173676704400443693e-04 1.156116169960686585e-04 2.610000000000000098e-01 2.615999999999999992e-01 2.610000000000000000e+03 2.616000000000000000e+03 4.436614940107999616e-02
2.508624335168574415e-03 -3.446707006729225059e-04 2.652999999999999803e-01 2.660000000000000142e-01 2.653000000000000000e+03 2.660000000000000000e+03 4.569775802877352328e-02
-1.046813244928168629e-04 -2.571752345356453570e-04 2.747999999999999887e-01 2.751000000000000112e-01 2.748000000000000000e+03 2.751000000000000000e+03 1.413571497856071224e-02
2.456041059696129070e-03 7.800818397709664842e-04 2.973000000000000087e-01 2.983000000000000096e-01 2.973000000000000000e+03 2.983000000000000000e+03 7.449800651293568554e-02
4.678674255136350268e-04 -1.009183390946029324e-03 3.054999999999999938e-01 3.066999999999999726e-01 3.055000000000000000e+03 3.067000000000000000e+03 1.687882459522676848e-01
3.376888629994245772e-03 2.791282508317338706e-04 3.074999999999999956e-01 3.144000000000000128e-01 3.075000000000000000e+03 3.144000000000000000e+03 1.328906344878832968e+00
-4.451591552936590146e-03 3.926304087346907737e-04 3.164000000000000146e-01 3.175000000000000044e-01 3.164000000000000000e+03 3.175000000000000000e+03 1.474022211143149186e-01
2.156165849125091238e-04 1.188749114946260205e-04 3.189000000000000168e-01 3.192999999999999727e-01 3.189000000000000000e+03 3.193000000000000000e+03 1.932187341745453604e-02
-2.387722803592229326e-03 -1.744174037655082422e-03 3.200999999999999956e-01 3.211999999999999855e-01 3.201000000000000000e+03 3.212000000000000000e+03 8.650829721848360410e-02
-1.179767091133579471e-02 1.071163530543938619e-05 3.230999999999999983e-01 3.261999999999999900e-01 3.231000000000000000e+03 3.262000000000000000e+03 6.714276054953544071e-01
2.715039836529709039e-04 -1.649394855121706291e-04 3.302999999999999825e-01 3.306000000000000050e-01 3.303000000000000000e+03 3.306000000000000000e+03 1.338280289241292054e-02
5.150644974587226255e-04 -6.128318491905159621e-04 3.371000000000000107e-01 3.376000000000000112e-01 3.371000000000000000e+03 3.376000000000000000e+03 3.057878047463404025e-02
-7.953998542105933378e-04 -6.567805331214862305e-04 3.390000000000000235e-01 3.396000000000000130e-01 3.390000000000000000e+03 3.396000000000000000e+03 3.388225936546167966e-02
-1.835282721652092830e-03 1.263934628407223371e-03 3.461000000000000187e-01 3.466000000000000192e-01 3.461000000000000000e+03 3.466000000000000000e+03 2.990957828145734271e-02
-3.804203806536121668e-04 -6.696301371331148111e-05 3.508000000000000007e-01 3.511000000000000232e-01 3.508000000000000000e+03 3.511000000000000000e+03 1.482207238836702468e-02
-5.220174588279058447e-04 -3.944013109369844464e-04 3.518999999999999906e-01 3.528999999999999915e-01 3.519000000000000000e+03 3.529000000000000000e+03 6.015680010785386111e-02
5.194679985173755732e-05 1.670557642392312553e-03 3.618000000000000105e-01 3.650999999999999801e-01 3.618000000000000000e+03 3.651000000000000000e+03 3.129816113243972242e-01
-2.564100588924589363e-04 6.803002220621585938e-04 3.679000000000000048e-01 3.688000000000000167e-01 3.679000000000000000e+03 3.688000000000000000e+03 8.747453114077505254e-02
1.114292121462689966e-03 4.319686049919380794e-04 3.698000000000000176e-01 3.703000000000000180e-01 3.698000000000000000e+03 3.703000000000000000e+03 2.710790441286873090e-02
0.000000000000000000e+00 0.000000000000000000e+00 3.720999999999999863e-01 3.721999999999999753e-01 3.721000000000000000e+03 3.722000000000000000e+03 4.351752014927726987e-03
1.087888935707326254e-03 -8.015261681705351110e-04 3.881000000000000005e-01 3.901999999999999913e-01 3.881000000000000000e+03 3.902000000000000000e+03 2.977216938795020362e-01
-1.887718195582949177e-03 -3.377457948427134080e-03 4.027999999999999914e-01 4.052999999999999936e-01 4.028000000000000000e+03 4.053000000000000000e+03 2.317005201760060640e-01
2.115204581238316894e-03 -1.884504751634760028e-04 4.082000000000000073e-01 4.089999999999999747e-01 4.082000000000000000e+03 4.090000000000000000e+03 6.757393706414611956e-02
-4.019599691884589987e-05 6.731177303584742061e-04 4.117999999999999994e-01 4.121000000000000218e-01 4.118000000000000000e+03 4.121000000000000000e+03 1.429015021058244878e-02
-2.462777579411434825e-03 1.265171956865806038e-03 4.148999999999999910e-01 4.177000000000000157e-01 4.149000000000000000e+03 4.177000000000000000e+03 2.798038061082904204e-01
-9.363917393871434847e-04 -8.478350177378198016e-05 4.197000000000000175e-01 4.202000000000000179e-01 4.197000000000000000e+03 4.202000000000000000e+03 2.653829297192184661e-02
-8.182242284982266245e-04 -2.027713058809351918e-03 4.223000000000000087e-01 4.229999999999999871e-01 4.223000000000000000e+03 4.230000000000000000e+03 4.697849270984132131e-02
-5.189410350497636326e-04 -5.828098794119374731e-04 4.238999999999999990e-01 4.253000000000000114e-01 4.239000000000000000e+03 4.253000000000000000e+03 2.757918086145391134e-01
-3.661690934017303167e-04 -6.501191735665242180e-04 4.264999999999999902e-01 4.270999999999999797e-01 4.265000000000000000e+03 4.271000000000000000e+03 3.356549977033591869e-02
-2.742374285122917144e-04 -2.306647870453301663e-04 4.304999999999999938e-01 4.307000000000000273e-01 4.305000000000000000e+03 4.307000000000000000e+03 8.768030951891367386e-03
3.743188036434474952e-03 -1.031708576914894433e-03 4.394000000000000128e-01 4.431999999999999829e-01 4.394000000000000000e+03 4.432000000000000000e+03 3.507161918804033163e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.521999999999999909e-01 4.522999999999999798e-01 4.522000000000000000e+03 4.523000000000000000e+03 4.552719203108289078e-03
-1.163610954211802273e-04 6.925057497076218815e-04 4.667999999999999927e-01 4.672000000000000042e-01 4.668000000000000000e+03 4.672000000000000000e+03 2.217504909761719434e-02
-9.122737078168491331e-03 -2.917082022801971777e-03 4.721000000000000196e-01 4.733999999999999875e-01 4.721000000000000000e+03 4.734000000000000000e+03 1.351805241204881713e-01
-3.179654686305544153e-04 -4.740429719703146902e-03 4.739999999999999769e-01 4.758999999999999897e-01 4.740000000000000000e+03 4.759000000000000000e+03 2.423372491324859990e-01
-4.557830988718980514e-05 -1.255295645615909714e-03 4.773000000000000020e-01 4.796000000000000263e-01 4.773000000000000000e+03 4.796000000000000000e+03 2.606895075985931620e-01
-5.362817628916105583e-03 1.266186671109621742e-04 4.802000000000000157e-01 4.813999999999999946e-01 4.802000000000000000e+03 4.814000000000000000e+03 1.230882129237618333e-01
5.380502230277417475e-03 1.410748744752419320e-04 4.858000000000000096e-01 4.873999999999999999e-01 4.858000000000000000e+03 4.874000000000000000e+03 1.812626345809943418e-01
-4.073546319400545013e-04 -1.823589611209264216e-05 4.877000000000000224e-01 4.894000000000000017e-01 4.877000000000000000e+03 4.894000000000000000e+03 1.164385274613982391e-01
-2.864532926414059544e-03 -3.448322700724624351e-04 4.904000000000000026e-01 4.913000000000000145e-01 4.904000000000000000e+03 4.913000000000000000e+03 7.650351060595177166e-02
2.925243318781217683e-03 9.401136598837910724e-05 5.142999999999999794e-01 5.151000000000000023e-01 5.143000000000000000e+03 5.151000000000000000e+03 5.527167249501890867e-02
1.244685523999478072e-04 1.113970005867178856e-03 5.180000000000000160e-01 5.187000000000000499e-01 5.180000000000000000e+03 5.187000000000000000e+03 4.202679295310941809e-02
-4.931269761756007508e-03 2.346414433295928442e-03 5.193999999999999728e-01 5.215999999999999526e-01 5.194000000000000000e+03 5.216000000000000000e+03 2.759417342543080132e-01
1.466244954446749293e-03 2.294709387369885112e-03 5.263999999999999790e-01 5.271000000000000130e-01 5.264000000000000000e+03 5.271000000000000000e+03 4.806195805134821225e-02
-3.776655869548450895e-04 4.477073076153120085e-04 5.290000000000000258e-01 5.293999999999999817e-01 5.290000000000000000e+03 5.294000000000000000e+03 2.060093032777758973e-02
-1.654610624135716135e-03 8.197615616450052572e-04 5.316999999999999504e-01 5.325999999999999623e-01 5.317000000000000000e+03 5.326000000000000000e+03 6.589887170064176458e-02
1.422091836934674669e-03 -8.653306982630681182e-04 5.332999999999999963e-01 5.342000000000000082e-01 5.333000000000000000e+03 5.342000000000000000e+03 7.072508640973956817e-02
-4.948319970324299710e-04 5.992255974753522840e-05 5.348000000000000531e-01 5.360000000000000320e-01 5.348000000000000000e+03 5.360000000000000000e+03 1.069724278007830459e-01
-1.697206219569730168e-03 1.607129537732794600e-04 5.365999999999999659e-01 5.373999999999999888e-01 5.366000000000000000e+03 5.374000000000000000e+03 5.167917888789521491e-02
-7.247325697918555187e-03 -1.190151203513602207e-03 5.407999999999999474e-01 5.460000000000000409e-01 5.408000000000000000e+03 5.460000000000000000e+03 9.922296183476931875e-01
2.044518519901949993e-03 -2.085764853198331797e-04 5.518999999999999462e-01 5.530000000000000471e-01 5.519000000000000000e+03 5.530000000000000000e+03 7.835795146674287559e-02
-2.958568492548607765e-03 9.435420631197788399e-04 5.604999999999999982e-01 5.631000000000000449e-01 5.605000000000000000e+03 5.631000000000000000e+03 3.799523060133214725e-01
1.829636849075555460e-04 -1.868278197232776244e-04 5.767999999999999794e-01 5.774000000000000243e-01 5.768000000000000000e+03 5.774000000000000000e+03 3.335631745044279756e-02
-9.416827958593776415e-03 -2.030454711003215618e-03 5.810999999999999499e-01 5.825000000000000178e-01 5.811000000000000000e+03 5.825000000000000000e+03 1.738428699964192359e-01
-1.333899486447132077e-03 1.251554018033525402e-03 5.835000000000000187e-01 5.845000000000000195e-01 5.835000000000000000e+03 5.845000000000000000e+03 7.078513081830804798e-02
9.204425177093966681e-04 4.052050793609479964e-04 5.865000000000000213e-01 5.868999999999999773e-01 5.865000000000000000e+03 5.869000000000000000e+03 2.027178643624060611e-02
4.446511035481492957e-03 -2.912222964767106383e-03 5.987000000000000099e-01 6.001999999999999558e-01 5.987000000000000000e+03 6.002000000000000000e+03 1.159965119083579549e-01
1.397668446549288346e-03 -7.293209091671672140e-04 6.048999999999999932e-01 6.055000000000000382e-01 6.049000000000000000e+03 6.055000000000000000e+03 3.671536276343987520e-02
-9.669618843632654670e-04 4.957819121885979202e-04 6.068000000000000060e-01 6.074000000000000510e-01 6.068000000000000000e+03 6.074000000000000000e+03 4.285552425606101168e-02
-7.910292560675269424e-04 -1.585074972504853241e-03 6.143999999999999462e-01 6.151999999999999691e-01 6.144000000000000000e+03 6.152000000000000000e+03 5.280392378464660030e-02
-4.160133385783137960e-03 -8.154040015792667073e-04 6.206000000000000405e-01 6.212999999999999634e-01 6.206000000000000000e+03 6.213000000000000000e+03 3.721358904689795605e-02
-3.277108637774750477e-04 3.011890766509333142e-04 6.257000000000000339e-01 6.260999999999999899e-01 6.257000000000000000e+03 6.261000000000000000e+03 2.041856909770133760e-02
-3.075920066947235298e-05 -1.469610097902583276e-03 6.272999999999999687e-01 6.281999999999999806e-01 6.273000000000000000e+03 6.282000000000000000e+03 5.823686879899870467e-02
-1.787062120594873349e-03 -1.010258856293022589e-03 6.451000000000000068e-01 6.477000000000000535e-01 6.451000000000000000e+03 6.477000000000000000e+03 2.584416354473869637e-01
1.104833739531962955e-04 -5.022500451085012280e-04 6.503999999999999782e-01 6.522000000000000020e-01 6.504000000000000000e+03 6.522000000000000000e+03 1.461521374796656281e-01
5.601829175742867317e-04 4.657803719218013561e-05 6.600000000000000311e-01 6.602999999999999980e-01 6.600000000000000000e+03 6.603000000000000000e+03 1.396420985194627915e-02
-2.819485193484488894e-03 1.849548062372124296e-03 6.671000000000000263e-01 6.676999999999999602e-01 6.671000000000000000e+03 6.677000000000000000e+03 3.812238990127205657e-02
1.770400027012425381e-03 1.342505945960994346e-03 6.716999999999999638e-01 6.723999999999999977e-01 6.717000000000000000e+03 6.724000000000000000e+03 4.701032774821856802e-02
2.486830767194081471e-04 7.346734068149930741e-05 6.746999999999999664e-01 6.750000000000000444e-01 6.747000000000000000e+03 6.750000000000000000e+03 1.441296126462434865e-02
-1.206241355650561342e-03 -1.139250944562075762e-03 6.763000000000000123e-01 6.776999999999999691e-01 6.763000000000000000e+03 6.777000000000000000e+03 1.174656130978616320e-01
4.791298266903221137e-04 -1.607322007936789685e-03 6.790000000000000480e-01 6.803000000000000158e-01 6.790000000000000000e+03 6.803000000000000000e+03 1.286671775202837542e-01
-3.025398165032694431e-03 -5.720127945504256683e-04 6.817999999999999616e-01 6.838999999999999524e-01 6.818000000000000000e+03 6.839000000000000000e+03 1.830177338887368776e-01
9.899882096398304743e-04 -8.458581984951401428e-04 6.862000000000000322e-01 6.868999999999999551e-01 6.862000000000000000e+03 6.869000000000000000e+03 4.047903439057508324e-02
