# w mse
3.000000000000000000e+00 1.971095342474013870e-02
5.000000000000000000e+00 4.462894078222470751e-02
9.000000000000000000e+00 1.076425360707072287e-01
1.700000000000000000e+01 2.405585356686723852e-01
3.300000000000000000e+01 5.033681526926705452e-01
6.500000000000000000e+01 1.000753200268756249e+00
1.290000000000000000e+02 1.933993667990359544e+00
2.570000000000000000e+02 4.354166369341659681e+00
5.130000000000000000e+02 9.143931041596113474e+00
1.025000000000000000e+03 1.605846615626786900e+01
2.049000000000000000e+03 2.068307977412369070e+01
4.097000000000000000e+03 2.084483345311062408e+01
