# w mse
3.000000000000000000e+00 4.534706825652822480e-03
5.000000000000000000e+00 1.317985270041857442e-02
9.000000000000000000e+00 4.059825091211398396e-02
1.700000000000000000e+01 1.159814058975765921e-01
3.300000000000000000e+01 3.043005396334047541e-01
6.500000000000000000e+01 8.347108756877015256e-01
1.290000000000000000e+02 2.165784784074994196e+00
2.570000000000000000e+02 4.917812513950313935e+00
5.130000000000000000e+02 9.771286248015131903e+00
1.025000000000000000e+03 1.689574515055306847e+01
2.049000000000000000e+03 2.046342363440378875e+01
4.097000000000000000e+03 2.157553242056307852e+01
8.193000000000000000e+03 2.393777994335072634e+01
