# theta phi
-1.260089725428087490e+02 1.211126885854946806e+02
5.399102745719125096e+01 5.888731141450531936e+01
-1.260951572631339275e+02 1.209220662573041380e+02
-1.460580826330113950e+02 1.226081734349530734e+02
5.464330967538316486e+01 5.955270814927178691e+01
-1.260973299804819590e+02 5.628390908652361446e+01
-1.386077769267060944e+02 1.227421955063112051e+02
5.414610910448401881e+01 5.815566164346604694e+01
5.275666996564854117e+01 1.200764729890594538e+02
5.390484273686606542e+01 5.907793374269586195e+01
3.394191736698861916e+01 5.739182656504691948e+01
-1.253566903246168351e+02 1.204472918507282060e+02
5.390267001951804815e+01 1.237160909134763926e+02
4.139222307329390560e+01 5.725780449368880198e+01
-1.258538908955159883e+02 1.218443383565339531e+02
-1.272433300343514446e+02 5.992352701094055334e+01
1.447767138642057887e+02 1.206024873154378412e+02
5.597042451738461466e+01 5.796044436561459179e+01
-1.275333247196682720e+02 1.213797211956125039e+02
2.923614087657988492e+01 5.915657232184727832e+01
3.758746422826835243e+01 5.617604488930387419e+01
-1.249789819002888436e+02 1.204120049327538737e+02
5.700668915831413841e+01 1.182729831003465364e+02
1.222421178272518034e+02 1.242813422192398605e+02
-1.183578987152881865e+02 5.879718019721141076e+01
-1.217851515015117201e+02 5.712331094346026816e+01
5.678542248864174269e+01 5.381782874747308654e+01
1.252942453233403910e+02 1.238744851860090819e+02
-3.113068335451016111e+01 5.910866458496623466e+01
1.198056641374651150e+02 5.804403591773143489e+01
-1.453083078835179265e+02 5.568902064021835230e+01
-1.350382975907124603e+02 1.217811340675861942e+02
5.072515255578962723e+01 5.816143915845410106e+01
5.405547047298938423e+01 1.208122239407167484e+02
1.478108489101127248e+02 5.885819762786906040e+01
3.508262767432774609e+01 6.247271682609738264e+01
-3.522328613579421130e+01 5.939751268456215882e+01
-1.240295754826153996e+02 1.220395556343854082e+02
5.246667528033173511e+01 5.862027880438750316e+01
-1.507638591234201328e+02 1.208434276781527359e+02
-1.424125357717316831e+02 1.238239551106961471e+02
5.502101809971115642e+01 5.958799506724613337e+01
-1.229933108416858687e+02 6.172701689965347072e+01
-5.775788217274821079e+01 5.571865778076015374e+01
6.164210128471184191e+01 1.212028198027885821e+02
5.821484849848827992e+01 1.228766890565397318e+02
-1.232145775113582573e+02 1.261821712525269419e+02
-5.470575467665960900e+01 5.612551481399094655e+01
1.488693166454898460e+02 1.208913354150337653e+02
-6.019433586253489921e+01 1.219559640822685651e+02
3.469169211648208062e+01 1.243109793597816548e+02
4.496170240928753259e+01 5.821886593241381291e+01
-1.292748474442103941e+02 1.218385608415458989e+02
-1.259445295270106016e+02 5.918777605928324448e+01
-3.218915108988727525e+01 1.211418023721309396e+02
-1.449173723256722894e+02 1.175272831739026174e+02
4.854748357193864194e+01 5.996988168244990192e+01
5.426883453464454732e+01 6.058276350927533116e+01
-3.709416730901008208e+01 5.739786049505905652e+01
5.222913889092691875e+01 6.030385095083106961e+01
1.272282154760225552e+02 5.913076213238283430e+01
4.127205151877755895e+01 5.432995031606206737e+01
3.937414764949341617e+01 5.631645150444588666e+01
-1.424069976018911063e+02 5.760500283810652178e+01
-1.428123012413213928e+02 1.199460482036205775e+02
-5.549147067322766702e+01 5.272967932382404399e+01
-1.483694136718335415e+02 1.229554532290599695e+02
1.455126128038456557e+02 1.241796740452929129e+02
5.820566211892764841e+01 1.226018391859004169e+02
-3.413544353812746834e+01 1.210646438690239393e+02
-1.264892217628127327e+02 5.628439057456506589e+01
5.766990233790079401e+01 5.602240882454115933e+01
-1.440635768669529853e+02 1.249068437020169569e+02
3.841452179343077233e+01 5.954984869373545564e+01
-8.475393985274266129e+01 8.856313910978447268e+01
-6.007134009883248638e+01 5.977321983496528901e+01
1.261640622607655757e+02 5.523209216581702208e+01
-5.835589336915086278e+01 5.786450345157302166e+01
5.703308807537356273e+01 1.192458327142302750e+02
5.480428021753517243e+01 5.686242243966785281e+01
-1.320046221068593582e+02 1.226457577423992973e+02
-1.368284586656342583e+02 1.187834995626348160e+02
1.537592958385268957e+02 1.197453974770362493e+02
1.295487814957064074e+02 1.213142926964754196e+02
-5.567936202586456318e+01 1.209558323389129697e+02
-1.460674006789822954e+02 1.208009026945285029e+02
-1.315686691120936587e+02 1.175220587861498132e+02
-2.600816670481141912e+01 1.225268410566779664e+02
-3.412442036649748900e+01 5.563527856379672443e+01
1.477982809769564767e+02 5.620678937766642491e+01
5.680666280208573937e+01 1.197899534710505520e+02
-3.210453510743023031e+01 1.177861218398722940e+02
3.860405306212064147e+01 5.954822943099838284e+01
-1.432931003790558862e+02 1.215883613372384104e+02
-1.314525164280613581e+02 1.200301183175501052e+02
-1.257311654653554740e+02 1.194172364907246759e+02
1.429058326909899392e+02 1.226021395049409648e+02
-1.277708611090730955e+02 1.196961490491689659e+02
-5.277178452397744479e+01 1.208692378676171728e+02
-1.387279484812224553e+02 1.256700496839379468e+02
-1.406258523505065909e+02 1.236835484955541062e+02
3.759300239810892208e+01 1.223949971618934995e+02
3.718769875867860719e+01 6.005395179637942960e+01
1.245085293267723330e+02 1.272703206761759560e+02
3.163058632816644433e+01 5.704454677094002335e+01
-3.448738719615435855e+01 5.582032595470708003e+01
-1.217943378810723516e+02 5.739816081409958315e+01
1.458645564618725246e+02 5.893535613097607495e+01
5.351077823718727444e+01 1.237156094254349341e+02
-1.223300976620992060e+02 1.239775911754588407e+02
3.593642313304702895e+01 5.509315629798305736e+01
-1.415854782065692348e+02 1.204501513062645444e+02
9.524606014725733871e+01 9.143686089021554153e+01
1.199286599011675065e+02 1.202267801650347252e+02
-5.383593773923442427e+01 1.247679078341829779e+02
1.216441066308491372e+02 1.221354965484269854e+02
