# w mse
3.000000000000000000e+00 5.581150467092005048e-04
5.000000000000000000e+00 1.429332853441797222e-03
9.000000000000000000e+00 2.801514800811261661e-03
1.700000000000000000e+01 4.514490745517669643e-03
3.300000000000000000e+01 9.194286709397198401e-03
6.500000000000000000e+01 2.353919766669735833e-02
1.290000000000000000e+02 6.714816727994128709e-02
2.570000000000000000e+02 2.166137721838070629e-01
5.130000000000000000e+02 7.011717737597965572e-01
1.025000000000000000e+03 2.087368934903905071e+00
2.049000000000000000e+03 4.446326669827710631e+00
4.097000000000000000e+03 6.660568372832546657e+00
8.193000000000000000e+03 9.960106651817474344e+00
