# theta phi
1.207845462824888614e+02 5.848160575607017364e+01
-3.018368064096742742e+01 5.859685505982892550e+01
-1.433746992297126326e+02 1.204611490748725515e+02
-1.299578961858717605e+02 1.228314123536351730e+02
-1.222801967212893004e+02 1.255819837433821959e+02
-5.921545371751115994e+01 1.215183942439298335e+02
1.498163193590325761e+02 1.214031449401710887e+02
3.662530077028737452e+01 5.953885092512746269e+01
5.004210381412826081e+01 5.716858764636484125e+01
5.771980327871070671e+01 5.441801625661782538e+01
1.194012731170249850e+02 1.221452672312668994e+02
1.479378695053409558e+02 5.955154347570216800e+01
2.602163288341122538e+01 1.188616156795168735e+02
-1.207398348259808500e+02 5.760989915420302765e+01
-3.564106164322588199e+01 5.783260733147699995e+01
-3.467857175166368222e+01 1.215727871282066985e+02
3.310556456303034878e+01 5.697377859608948114e+01
3.330148859256124894e+01 5.766161168649964708e+01
1.196161879269106976e+02 5.984540541387481483e+01
5.471121362340092276e+01 5.986435355450016971e+01
1.170072235741247795e+02 5.929111496027787354e+01
-4.210522049384529453e+01 1.184966831537854830e+02
4.359199065912734028e+01 6.057548021490256218e+01
-1.459504380124193688e+02 5.841883666414304344e+01
-5.646027313726911956e+01 5.879733480580036797e+01
2.998521591848757240e+01 1.206665893231500917e+02
-3.905616801480943678e+01 1.189849586265543593e+02
-4.276696219821898381e+01 1.232019316995373259e+02
1.347273365187480465e+02 5.545835349231773392e+01
1.296165081581575578e+02 5.304977665519137986e+01
-1.284844750917868055e+02 1.249039774131858707e+02
-5.698462017705136162e+01 1.207271143637280062e+02
1.451813074923719284e+02 1.227771869978754040e+02
-1.191686923660710704e+02 1.205359818424490044e+02
5.550154468111150408e+01 5.534030507596332171e+01
-6.059872688297500787e+01 5.785473276873309345e+01
-3.206213049465903708e+01 1.204484565242978391e+02
-1.539783671165887711e+02 6.113838432048313365e+01
5.926016517401917127e+01 1.223901008457969795e+02
1.443589383567741038e+02 1.221673926685230356e+02
1.453214282483363320e+02 5.842721287179329437e+01
-1.468944354369696725e+02 1.230262214039105118e+02
-1.466985114074387582e+02 1.223383883135003742e+02
-6.038381207308929532e+01 1.201545945861251852e+02
-1.252887863765990772e+02 1.201356464454998303e+02
-6.299277642587521342e+01 1.207088850397221478e+02
1.378947795061547197e+02 6.150331684621452411e+01
-1.364080093408726668e+02 1.194245197850974449e+02
3.404956198758063124e+01 1.215811633358569708e+02
1.235397268627308875e+02 1.212026651941996249e+02
-1.500147840815124312e+02 5.933341067684991543e+01
1.409438319851905703e+02 6.101504137344565493e+01
1.372330378017810233e+02 5.679806830046267407e+01
-4.527266348125198192e+01 1.245416465076822590e+02
-5.038349184184245644e+01 1.269502233448086201e+02
5.151552490821321584e+01 5.509602258681412934e+01
1.230153798229486597e+02 5.927288563627200091e+01
-3.481869250762807155e+01 5.722281300212458888e+01
6.083130763392894380e+01 5.946401815755098852e+01
-1.244984553188884888e+02 1.246596949240366570e+02
1.481762074199040171e+02 5.563720000123625908e+01
-3.663930348831708983e+01 1.214427781160741375e+02
-3.083714749600652283e+01 5.833278689546710183e+01
-1.518945795150184779e+02 1.222811124424307962e+02
6.430951711060018283e+01 1.234836313865411057e+02
