# w mse
3.000000000000000000e+00 5.094587227128294718e-03
5.000000000000000000e+00 1.349306111933998992e-02
9.000000000000000000e+00 4.021404219470848390e-02
1.700000000000000000e+01 1.197994124162959223e-01
3.300000000000000000e+01 3.452387246403464394e-01
6.500000000000000000e+01 9.313053059849404347e-01
1.290000000000000000e+02 2.249382999283836337e+00
2.570000000000000000e+02 4.557683272409247088e+00
5.130000000000000000e+02 7.809671414869560735e+00
1.025000000000000000e+03 1.123214603905206488e+01
2.049000000000000000e+03 1.752925590681197576e+01
4.097000000000000000e+03 2.080338144932375499e+01
8.193000000000000000e+03 2.860051929509949176e+01
