# w mse
3.000000000000000000e+00 2.225469176620966522e-02
5.000000000000000000e+00 5.383174286178054463e-02
9.000000000000000000e+00 1.314042007800012846e-01
1.700000000000000000e+01 2.857126890800433805e-01
3.300000000000000000e+01 5.916906678867069891e-01
6.500000000000000000e+01 1.188244367467772067e+00
1.290000000000000000e+02 2.287604490516696565e+00
2.570000000000000000e+02 4.280467846560453538e+00
5.130000000000000000e+02 7.837736300366530351e+00
1.025000000000000000e+03 1.406281400129107162e+01
2.049000000000000000e+03 2.249334187451306022e+01
4.097000000000000000e+03 2.623725924316126168e+01
