# drho_hcp drho_bcc avalancheSize
4.087927753887155707e-03 3.725650506052665678e-01 9.840310976683499078e+00
1.092207578808551127e-01 -2.163008311722651733e-01 3.943248734274415579e+00
4.125667011011416307e-02 -8.393140832188562828e-02 1.238316014717119939e+00
-1.432163250155454870e-02 -2.551385937799971471e-02 8.246821419038609102e-01
5.986783653350036261e-04 -1.264822420859433583e-02 3.425759757310352094e-01
-2.537451490468939364e-03 -3.942400872083459684e-03 2.973557416780235885e-01
-1.340750323512204800e-02 -6.979962851020409670e-03 4.806677204101942324e-01
-9.603535525790102279e-03 1.328137018005482589e-03 2.306152372291159769e-01
-7.916109290881129246e-03 1.760979571505623398e-03 3.270615700256512270e-01
-5.755530122386165459e-03 1.583485172913720596e-03 2.397274063741297034e-01
2.063537540210824694e-03 -6.534651974507543065e-03 7.017602082000286012e-01
2.174157821033223525e-03 -6.644783764630200762e-04 1.144988952452371533e-01
-1.502568734428999520e-03 7.016389273144588157e-05 5.747406277192129709e-01
3.789621583895341761e-03 -2.125170154445125970e-03 4.581321310180705986e-01
-1.898096765940993080e-04 2.011181139582414110e-03 2.074316664519402775e-01
4.184297654642440967e-03 -1.396872099726793187e-03 1.903529262605024863e-01
4.071782614137903211e-03 -1.010479031096793434e-03 1.196186206346628450e-01
4.502005293940930519e-03 1.589586842707633313e-03 1.109244459147280815e-01
-2.699041245745437134e-03 1.367571264971240846e-03 2.727355675950828839e-01
-5.234431543005013676e-03 -3.500512158743206842e-04 8.071181945122640755e-02
-2.941694811498501982e-03 -1.785981038419240732e-03 4.720911425369849201e-01
4.226461601724212924e-03 9.385835632295079500e-05 3.997804703663015991e-01
-2.585214114456751977e-03 -1.298476300444540571e-03 7.819489253674796747e-02
-2.995091860730714206e-03 -5.008346521169406568e-05 3.981631709052039364e-02
1.637453434376767714e-03 -1.729616637645790128e-04 2.163635919772617100e-01
1.093534744873503328e-03 4.199486906530536939e-04 4.229686608254813462e-01
-1.902942733618434579e-02 5.336734136956585925e-04 1.091030153280192483e+00
-3.762346422326812156e-03 1.576070143331101923e-03 5.413266544811237702e-02
2.434863732928088664e-03 2.172861863571172794e-03 2.906840315276903453e-01
-1.324782914856659222e-03 -7.859382179201748753e-04 5.315944409812119187e-02
-3.574529259276093551e-03 1.246107636144098973e-03 4.080206952404552556e-02
-4.596414346194455103e-03 -7.505468480024628936e-04 2.451510135769110199e-01
3.093397843752537790e-02 -1.050381585172727519e-03 1.655077330467558117e+00
-3.841341479026677552e-03 -1.592533542542609939e-03 2.939708303379427456e-01
-9.123652127666748157e-03 3.322495008260574478e-04 5.996203786482666720e-01
2.198368779126680383e-02 2.204445047992806966e-03 3.719865448070727720e-01
2.747961485788655289e-02 4.275509108322656654e-03 6.882724148314021129e-01
-4.186819511761558088e-03 -1.757436312155071997e-03 8.575069420706671330e-02
5.007278013071381206e-03 -1.318354374780604868e-03 1.369558869336160722e-01
-7.897951273265202410e-04 6.939522637409260841e-04 2.530237804659119308e-02
1.164334957594909126e-03 -1.503470904720138890e-04 7.840288519965834535e-01
1.487832054656745839e-03 3.032843529826006329e-04 2.561661421765256130e-01
-3.428407742583350348e-03 -9.763457932609759943e-04 1.126759798583094607e-01
