# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 -1.779779328137750421e-04 1.705302565824240446e-13 1.136868377216160297e-13
1.250000000000000000e-01 -1.988597097839215396e-04 -5.978687340757460333e-07 -5.315351245371857658e-06
2.500000000000000000e-01 -7.818436190029075814e-04 -9.861245189313194714e-07 -8.767146141508419532e-06
3.750000000000000000e-01 -5.380351346232900220e-04 -1.186031113320495933e-06 -1.054441383985249558e-05
5.000000000000000000e-01 -1.692622882982460007e-04 -1.225984988195705228e-06 -1.089962893274787348e-05
6.250000000000000000e-01 1.288027464161405023e-04 -1.139252731263695750e-06 -1.012853340398578439e-05
7.500000000000000000e-01 -6.120811156919451698e-05 -9.614303735361318104e-07 -8.547603783881640993e-06
8.750000000000000000e-01 1.260852248485710330e-04 -7.279572855622973293e-07 -6.471908818639349192e-06
1.000000000000000000e+00 -2.635533407000383065e-04 -4.718310719908913597e-07 -4.194819553049455862e-06
1.125000000000000000e+00 -9.058628511780537212e-04 -2.216280563516193070e-07 -1.970389917005377356e-06
1.250000000000000000e+00 -4.874875672356369233e-04 6.377831596182659268e-11 5.662741386913694441e-10
1.375000000000000000e+00 -5.169816786424043329e-04 1.776273848008713685e-07 1.579194190526322927e-06
1.500000000000000000e+00 -2.447521516368842461e-04 3.026598847100103740e-07 2.690808059924165718e-06
1.625000000000000000e+00 -1.928299519925354144e-05 3.734592155524296686e-07 3.320265591355564538e-06
1.750000000000000000e+00 2.235645279821110373e-05 3.938814643333898857e-07 3.501824608065362554e-06
1.875000000000000000e+00 1.943854559939180160e-04 3.718344601111311931e-07 3.305812811049690936e-06
2.000000000000000000e+00 -5.280493203042456365e-04 3.177093503836658783e-07 2.824608827722840942e-06
2.125000000000000000e+00 1.708312657182488141e-04 2.429238747936324216e-07 2.159717610084044281e-06
2.250000000000000000e+00 -5.054228846574199650e-04 1.586839175615750719e-07 1.410774416399362963e-06
2.375000000000000000e+00 -1.518338589201863667e-06 7.499903631469351240e-08 6.667783054581377655e-07
2.500000000000000000e+00 2.148668376721605579e-04 -4.388311936054378748e-11 -3.846025720122270286e-10
2.625000000000000000e+00 2.292696372524439998e-04 -6.072627911635208875e-08 -5.398766234065988101e-07
2.750000000000000000e+00 6.538634106305792060e-04 -1.038394543684262317e-07 -9.231594049197155982e-07
2.875000000000000000e+00 2.984044684029786738e-04 -1.285291659769427497e-07 -1.142649693974817637e-06
3.000000000000000000e+00 -1.770591271901943847e-04 -1.359197767669684254e-07 -1.208343064718064852e-06
3.125000000000000000e+00 1.204081274611707580e-04 -1.286004476241942029e-07 -1.143262352343299426e-06
3.250000000000000000e+00 1.659574625596325209e-04 -1.100822260013956111e-07 -9.786245982468244620e-07
3.375000000000000000e+00 1.678100769795941478e-04 -8.428736464338726364e-08 -7.493049452023115009e-07
3.500000000000000000e+00 2.818202670977045313e-04 -5.511031986316083930e-08 -4.899245595879619941e-07
3.625000000000000000e+00 7.303209976338271257e-04 -2.605821691759047098e-08 -2.316511427125078626e-07
3.750000000000000000e+00 5.690471792019692783e-04 2.239630703115835786e-11 1.999751475523225963e-10
3.875000000000000000e+00 2.392502152442910202e-04 2.111295316353789531e-08 1.876836677183746360e-07
4.000000000000000000e+00 -3.354541643111157156e-04 3.607982534958864562e-08 3.207314875908195972e-07
4.125000000000000000e+00 -1.729015327524463692e-04 4.462793867787695490e-08 3.967053316955571063e-07
4.250000000000000000e+00 -1.581933818898310050e-04 4.715866452897898853e-08 4.191830385025241412e-07
4.375000000000000000e+00 2.638151938986490162e-04 4.458570401766337454e-08 3.963044719057506882e-07
4.500000000000000000e+00 8.920959447594987990e-04 3.814392357526230626e-08 3.390191523067187518e-07
4.625000000000000000e+00 6.124762318201895997e-04 2.919676944657112472e-08 2.594678107925574295e-07
4.750000000000000000e+00 6.662956869757496320e-04 1.908949798234971240e-08 1.696271283435635269e-07
