# theta phi
-1.210888144392709336e+02 1.180861177082979481e+02
5.891118556072910195e+01 6.191388229170205193e+01
1.468713644359238799e+02 5.874261195994854745e+01
-1.461966262458950894e+02 1.216492021418637535e+02
3.230774777866634651e+01 5.641223703190511429e+01
1.237347287512207572e+02 5.709734504041001202e+01
3.049484839893408861e+01 1.220361392467772674e+02
-5.872394857193349083e+01 5.974640451410151343e+01
-3.312863556407612720e+01 1.212573880400514668e+02
3.380337375410493905e+01 5.835079785813625364e+01
-1.476922522213336322e+02 1.235877629680948928e+02
-5.626527124877924990e+01 1.229026549595899809e+02
-1.495051516010659043e+02 5.796386075322272546e+01
1.212760514280665376e+02 1.202535954858984866e+02
1.433127710746514651e+02 5.645967292101617829e+01
5.571089239853579045e+01 6.087187412621030802e+01
5.741480350043053704e+01 5.907138549058568344e+01
-1.267904799816710977e+02 1.225836570391414000e+02
-1.444562983943529275e+02 1.202091554137519154e+02
2.915614739619677209e+01 6.011071806067214851e+01
-1.269410858086323799e+02 1.240930740260999841e+02
1.212453455128702871e+02 5.684297356525760847e+01
-3.682600892274059134e+01 5.782373208315333812e+01
-2.415851234707742989e+01 1.226506977780016570e+02
3.633173061170452911e+01 1.194979822495204900e+02
-5.119042132679701496e+01 1.204379160714131132e+02
-5.977541682358499031e+01 5.666146788458448924e+01
5.406962645074295892e+01 5.496839143461578914e+01
-5.483616166992823082e+01 1.208475831176753843e+02
1.201019993701385715e+02 5.633954848939027471e+01
-3.668722892534853486e+01 1.235403270789838359e+02
-1.242891076014642238e+02 1.191281258737896991e+02
-1.225851964995694630e+02 1.209286145094143308e+02
5.320952001832892364e+01 5.741634296085861422e+01
3.554370160564706538e+01 5.979084458624807752e+01
-1.508438526038032421e+02 1.198892819393278586e+02
5.305891419136764142e+01 5.590692597390003016e+01
-5.875465448712972005e+01 1.231570264347424057e+02
1.431739910772594158e+02 1.221762679168466690e+02
1.558414876529225808e+02 5.734930222199836436e+01
-1.436682693882954993e+02 6.050201775047953845e+01
1.288095786732029637e+02 5.956208392858687972e+01
1.202245831764150239e+02 1.233385321154155179e+02
-1.259303735492570411e+02 1.250316085653842180e+02
1.251638383300717692e+02 5.915241688232461570e+01
-5.989800062986143558e+01 1.236604515106097182e+02
1.228725583553706855e+02 5.226946278960154046e+01
1.304234773751125545e+02 1.229511216371564331e+02
-5.091966538059553216e+01 1.207873978503797758e+02
1.480077993364786835e+02 5.865022964187078713e+01
-3.633566674379184747e+01 5.653493990815872650e+01
-5.354023767038509618e+01 5.830836820788100994e+01
3.308229460947525524e+01 1.196822388352922246e+02
1.457639404008829160e+02 5.760723695835981317e+01
5.159328902062214439e+01 5.688937225720225399e+01
-1.424665846234103128e+02 5.759431978081104120e+01
4.847493255025788272e+01 5.953713626997200237e+01
-1.445821331217637180e+02 5.489618493893301832e+01
5.090992646744615513e+01 5.799056820174222793e+01
3.474678317963252994e+01 5.744809775594863055e+01
5.449620378097093010e+01 1.229539655019337800e+02
-1.290798648793913515e+02 1.242330981671697430e+02
1.429469763139411782e+02 5.928572085586789342e+01
-1.174879204282445784e+02 1.199930707970366655e+02
1.520621018133332143e+02 1.225377671196395113e+02
5.633853129062903520e+01 6.171583142064051231e+01
5.591598625895928620e+01 5.747858342858297931e+01
-4.055847874567862732e+01 5.597665550104858312e+01
-1.299018786174986815e+02 1.254117317171246810e+02
-1.270097142300187159e+02 1.241566359744067967e+02
1.535768761271671963e+02 6.154516543917053184e+01
5.497951563569744593e+01 1.214916512450476915e+02
-1.269941153761593995e+02 5.873578946664029843e+01
-5.364400275275563246e+01 1.213571399967675006e+02
-5.221018534192687355e+01 5.634375965826335175e+01
3.566501138281066119e+01 1.240525854697749395e+02
-1.475161510739949335e+02 5.699489311484465759e+01
1.300759915634351103e+02 5.656467350956303619e+01
-1.495372536437722033e+02 5.892271591939148578e+01
-5.137285073854642548e+01 1.215093253099251598e+02
-1.227352270320622694e+02 5.581826668660043822e+01
5.353315689494602481e+01 1.231917520608697885e+02
-3.398701462906367254e+01 1.217650090960733280e+02
-3.313529967870971404e+01 5.978146467119096030e+01
-1.268165190076402240e+02 1.200601430483260259e+02
4.936319980096412507e+01 5.609065628553861416e+01
5.581723719140184414e+01 5.366887637080382945e+01
1.566095973530645153e+02 5.834892969184720357e+01
3.070551275452943685e+01 1.224345590689654557e+02
-5.530649577424593133e+01 1.230676153261676973e+02
1.312703197164469486e+02 5.558662399037579149e+01
1.175381296519865231e+02 1.223041326166240310e+02
-1.473100455859823512e+02 1.202951491204511996e+02
-5.712744164462932872e+01 1.277305372103984524e+02
-4.957652262488747397e+01 5.704887836284358116e+01
1.290803346194044821e+02 5.921260214962023838e+01
-3.199220066352132008e+01 1.213497703581292342e+02
1.436643332562081525e+02 1.234650600918412664e+02
1.264597623296148896e+02 1.216916317921189972e+02
-1.469177053905247590e+02 6.031776116470780380e+01
-3.423605959911709107e+01 1.223927630416401797e+02
-1.284067109793778627e+02 1.231106277427977460e+02
3.753341537658970140e+01 1.224056802191889659e+02
-1.315250674497421528e+02 1.204628637300279905e+02
3.541786687823629620e+01 1.251038150610669817e+02
-1.290900735325538449e+02 1.220094317982577792e+02
-1.452532168203674985e+02 1.225519022440514050e+02
-1.255037962190290841e+02 5.704603449806624127e+01
5.092013512060863434e+01 5.576690183283026414e+01
-3.705302368605883601e+01 1.207142791441321066e+02
6.251207957175542163e+01 6.000692920296332744e+01
-2.793789818666679281e+01 5.746223288036049581e+01
-1.236614687093709648e+02 1.182841685793595019e+02
-1.240840137410407209e+02 1.225214165714170207e+02
1.394415212543213727e+02 1.240233444989514311e+02
5.009812138250131852e+01 5.458826828287532607e+01
5.299028576998129836e+01 5.584336402559321755e+01
-2.642312387283280728e+01 1.184548345608294682e+02
-1.250204843643025612e+02 5.850834875495231557e+01
5.300588462384060762e+01 1.212642105333597016e+02
1.263559972472443604e+02 5.864286000323249937e+01
1.277898146580731407e+02 1.236562403417366482e+02
-1.443349886171893388e+02 5.594741453022506050e+01
