# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.185683144676457405e-03
9.000000000000000000e+00 1.422595910031763944e-02
1.700000000000000000e+01 3.574753403425783016e-02
3.300000000000000000e+01 8.304489816223610543e-02
6.500000000000000000e+01 1.739932745571078909e-01
1.290000000000000000e+02 3.635632685750086468e-01
2.570000000000000000e+02 7.684535016790603468e-01
5.130000000000000000e+02 1.563014797014269153e+00
1.025000000000000000e+03 3.145352503280045564e+00
2.049000000000000000e+03 5.656958833056317637e+00
4.097000000000000000e+03 8.172898051312955658e+00
8.193000000000000000e+03 1.192080327453393984e+01
