# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 3.475513939006988438e-03
9.000000000000000000e+00 1.182685268896768380e-02
1.700000000000000000e+01 3.186422904020220354e-02
3.300000000000000000e+01 8.020506955836312346e-02
6.500000000000000000e+01 1.900056232636209153e-01
1.290000000000000000e+02 4.171709595048084807e-01
2.570000000000000000e+02 8.843001007577618866e-01
5.130000000000000000e+02 1.812855182823550182e+00
1.025000000000000000e+03 3.444919006709349141e+00
2.049000000000000000e+03 6.490373770678166565e+00
4.097000000000000000e+03 1.207769858424707365e+01
8.193000000000000000e+03 1.744931233331070075e+01
