# w mse
3.000000000000000000e+00 6.986899572787224309e-03
5.000000000000000000e+00 2.141526975917123349e-02
9.000000000000000000e+00 6.650142711803939954e-02
1.700000000000000000e+01 1.761733860397509399e-01
3.300000000000000000e+01 4.495199235999803866e-01
6.500000000000000000e+01 1.178965422596339963e+00
1.290000000000000000e+02 2.813761003325492727e+00
2.570000000000000000e+02 5.815290787177553433e+00
5.130000000000000000e+02 9.968539296069776512e+00
1.025000000000000000e+03 1.316631103569535455e+01
2.049000000000000000e+03 1.940692639923800300e+01
4.097000000000000000e+03 2.604928602794449688e+01
8.193000000000000000e+03 2.973355904770733815e+01
