# w mse
3.000000000000000000e+00 3.417521276620332730e-03
5.000000000000000000e+00 4.314006705448400654e-03
9.000000000000000000e+00 6.066938957759113356e-03
1.700000000000000000e+01 7.040746678688068923e-03
3.300000000000000000e+01 1.424390546693211392e-02
6.500000000000000000e+01 3.673755394666854135e-02
1.290000000000000000e+02 1.003757496006930372e-01
2.570000000000000000e+02 2.757494383595014975e-01
5.130000000000000000e+02 7.339250106781813887e-01
1.025000000000000000e+03 1.417377335300062713e+00
2.049000000000000000e+03 2.523229867644951607e+00
4.097000000000000000e+03 3.999750423577280944e+00
8.193000000000000000e+03 6.842721531508549226e+00
