# w mse
3.000000000000000000e+00 2.262318536899726729e-02
5.000000000000000000e+00 4.563104392989421332e-02
9.000000000000000000e+00 1.067104349380439549e-01
1.700000000000000000e+01 2.450896730589358086e-01
3.300000000000000000e+01 5.518829519978006859e-01
6.500000000000000000e+01 1.163787662101316789e+00
1.290000000000000000e+02 2.248329583681059507e+00
2.570000000000000000e+02 3.982953686798803350e+00
5.130000000000000000e+02 7.277921891860104076e+00
1.025000000000000000e+03 1.462722413529413679e+01
2.049000000000000000e+03 2.464054856923401005e+01
4.097000000000000000e+03 2.601337573804365988e+01
