# w mse
3.000000000000000000e+00 3.588498314261793750e-04
5.000000000000000000e+00 1.374677775109881591e-03
9.000000000000000000e+00 5.077287379985917504e-03
1.700000000000000000e+01 1.794169641154144679e-02
3.300000000000000000e+01 6.350586435135927021e-02
6.500000000000000000e+01 2.310352600170055837e-01
1.290000000000000000e+02 8.326714862336582756e-01
2.570000000000000000e+02 2.913346146452346908e+00
5.130000000000000000e+02 8.964587177344601088e+00
1.025000000000000000e+03 1.875800389782781608e+01
2.049000000000000000e+03 2.635600289213465786e+01
