# theta phi size
1.344676028181564789e+02 9.017354173678111806e+01 2.000000000000000000e+00
6.175442363885827035e+01 1.215395242695422127e+02 3.000000000000000000e+00
1.392307991969219927e+02 9.040081556333605306e+01 2.000000000000000000e+00
-4.553239718184352824e+01 8.982645826321886773e+01 5.000000000000000000e+00
-1.182455763611417439e+02 5.846047573045778734e+01 1.000000000000000000e+01
-4.076920080307800021e+01 8.959918443666394694e+01 5.000000000000000000e+00
-3.087597892645120368e+01 5.512912638080118910e+01 3.000000000000000000e+00
-1.321690666172293334e+02 4.891516567459807163e+01 2.000000000000000000e+00
-1.817489777636416193e+01 1.154145836495164161e+02 5.000000000000000000e+00
-2.593983115172225240e+01 6.381700347308421328e+01 2.000000000000000000e+00
4.611114144289998507e+01 4.492456939451216869e+01 2.000000000000000000e+00
-3.091233741427659965e+01 5.511154442436504297e+01 4.000000000000000000e+00
-3.223946521608790050e+01 5.263936575932142148e+01 5.000000000000000000e+00
-1.335211161834727136e+02 6.110637152766673807e+01 4.000000000000000000e+00
-5.039215725210031849e+01 7.688972653845882022e+00 6.000000000000000000e+00
-5.860089690804411333e+01 1.037246754865536218e+02 8.000000000000000000e+00
-2.163218506869431845e+00 1.332261917501960227e+02 3.000000000000000000e+00
1.293091962880666586e+02 8.159181248734877556e+01 4.000000000000000000e+00
6.610485073091946617e+01 6.429429896445165582e+01 1.000000000000000000e+01
-2.338202502547550665e+01 1.255750786599174091e+02 3.000000000000000000e+00
-1.379522467610661636e+02 1.110033177333371555e+02 2.000000000000000000e+00
-1.321803669319166943e+02 4.892313273665659068e+01 3.000000000000000000e+00
1.111782069266297839e+02 5.976896832766096423e+01 8.000000000000000000e+00
9.863378332398040982e+01 4.830797200393593727e+01 2.000000000000000000e+00
-8.833308640047746962e+01 8.419420084223088452e+01 1.200000000000000000e+01
-3.712691332211780804e+01 3.811796646650325471e+01 7.000000000000000000e+00
-9.000000000000000000e+01 1.191760857563793650e+02 2.000000000000000000e+00
-1.343700908166550789e+02 1.108211146502674040e+02 5.000000000000000000e+00
5.124167334464353729e+01 1.906025894552989897e+01 1.000000000000000000e+01
-1.047797633746574064e+02 1.280640728685126817e+02 4.400000000000000000e+01
-1.811881821533955872e+01 1.153274114255392533e+02 7.000000000000000000e+00
1.491240210735488176e+02 1.248708736191988322e+02 5.000000000000000000e+00
4.783093338277067375e+01 1.310848343254019426e+02 1.200000000000000000e+01
1.618251022236358381e+02 6.458541635048359808e+01 7.000000000000000000e+00
1.540601688482777547e+02 1.161829965269157867e+02 5.000000000000000000e+00
-1.338888585571000363e+02 1.350754306054878384e+02 1.000000000000000000e+01
1.490876625857233932e+02 1.248884555756349641e+02 1.000000000000000000e+01
1.477605347839121066e+02 1.273606342406785927e+02 1.200000000000000000e+01
4.647888381652730061e+01 1.188936284723332619e+02 3.000000000000000000e+00
1.296078427478996957e+02 1.723110273461541055e+02 4.000000000000000000e+00
1.213991030919558796e+02 7.627532451344637821e+01 1.000000000000000000e+01
1.778367814931305588e+02 4.677380824980397023e+01 6.000000000000000000e+00
-5.069080371193334145e+01 9.840818751265123865e+01 4.400000000000000000e+01
-1.138951492690805196e+02 1.157057010355483442e+02 3.000000000000000000e+00
1.566179749745245147e+02 5.442492134008257665e+01 1.000000000000000000e+01
4.204775323893387196e+01 6.899668226666285875e+01 2.000000000000000000e+00
4.781963306808329861e+01 1.310768672633434164e+02 4.000000000000000000e+00
-6.882179307337023033e+01 1.202310316723390429e+02 1.500000000000000000e+01
-8.136621667601959018e+01 1.316920279960640698e+02 2.000000000000000000e+00
9.166691359952254459e+01 9.580579915776911548e+01 1.300000000000000000e+01
1.428730866778822133e+02 1.418820335334967524e+02 3.000000000000000000e+00
9.000000000000000000e+01 6.082391424362062793e+01 2.000000000000000000e+00
4.562990918334490686e+01 6.917888534973259596e+01 4.000000000000000000e+00
-1.287583266553564840e+02 1.609397410544700904e+02 2.000000000000000000e+00
7.522023662534259358e+01 5.193592713148731832e+01 1.100000000000000000e+01
1.618811817846604413e+02 6.467258857446076092e+01 2.000000000000000000e+00
-1.049860625934842631e+02 1.143901538011499497e+02 5.000000000000000000e+00
-2.928009897411653739e+01 6.037077384464894436e+01 4.000000000000000000e+00
-6.111912109304171281e+01 5.869563027926214716e+01 2.000000000000000000e+00
1.190839090635739836e+02 3.039755304716998552e+01 3.000000000000000000e+00
1.596885996636836147e+01 3.267192412537443857e+01 6.000000000000000000e+00
