# w mse
3.000000000000000000e+00 1.411716528739934357e-03
5.000000000000000000e+00 5.612349940263279546e-03
9.000000000000000000e+00 2.214274605952626027e-02
1.700000000000000000e+01 8.579488438753513080e-02
3.300000000000000000e+01 3.232698640464930495e-01
6.500000000000000000e+01 1.139879548715133861e+00
1.290000000000000000e+02 3.696272279127734262e+00
2.570000000000000000e+02 1.182841737615356692e+01
5.130000000000000000e+02 3.201317733467760007e+01
1.025000000000000000e+03 5.306111000558463076e+01
2.049000000000000000e+03 6.379776055588207129e+01
