# w mse
3.000000000000000000e+00 3.811608213724426361e-03
5.000000000000000000e+00 4.436895223753423503e-03
9.000000000000000000e+00 5.895288069765062915e-03
1.700000000000000000e+01 5.889371047864564758e-03
3.300000000000000000e+01 1.036012856189459479e-02
6.500000000000000000e+01 2.472750749061861097e-02
1.290000000000000000e+02 6.950059294405955268e-02
2.570000000000000000e+02 2.073222647814768893e-01
5.130000000000000000e+02 5.795734393018925346e-01
1.025000000000000000e+03 1.480437631066940041e+00
2.049000000000000000e+03 2.490628252072837778e+00
4.097000000000000000e+03 3.608593535512858441e+00
8.193000000000000000e+03 5.629820713104354724e+00
