# w mse
3.000000000000000000e+00 1.305767497746856964e-02
5.000000000000000000e+00 1.187258503616737612e-02
9.000000000000000000e+00 1.331023683320789290e-02
1.700000000000000000e+01 2.296892465956039756e-02
3.300000000000000000e+01 5.002001012171364280e-02
6.500000000000000000e+01 1.179838365284532897e-01
1.290000000000000000e+02 2.725189747656530104e-01
2.570000000000000000e+02 6.205716154613484248e-01
5.130000000000000000e+02 1.357471417381767465e+00
1.025000000000000000e+03 2.861373270816830239e+00
2.049000000000000000e+03 5.203657885783511183e+00
4.097000000000000000e+03 4.513146879894156527e+00
8.193000000000000000e+03 5.278976065114966865e+00
1.638500000000000000e+04 7.396658745832266568e+00
