# w mse
3.000000000000000000e+00 9.243625420212146651e-04
5.000000000000000000e+00 3.244064135377669640e-03
9.000000000000000000e+00 1.140493274865249027e-02
1.700000000000000000e+01 4.095943501075105520e-02
3.300000000000000000e+01 1.408158333843336496e-01
6.500000000000000000e+01 4.072988617919623411e-01
1.290000000000000000e+02 9.581567368971238841e-01
2.570000000000000000e+02 2.591313149579441699e+00
5.130000000000000000e+02 6.589515528050456261e+00
1.025000000000000000e+03 1.329407698289848661e+01
2.049000000000000000e+03 2.145873354401114241e+01
4.097000000000000000e+03 2.442524278398942172e+01
8.193000000000000000e+03 3.078050614345219316e+01
