# w mse
3.000000000000000000e+00 1.050062443387213273e-02
5.000000000000000000e+00 7.639677770539417961e-03
9.000000000000000000e+00 8.249078358387541832e-03
1.700000000000000000e+01 1.258439544196786157e-02
3.300000000000000000e+01 2.591674115009745538e-02
6.500000000000000000e+01 6.366239088652275724e-02
1.290000000000000000e+02 1.587146849645961477e-01
2.570000000000000000e+02 3.536806451547069852e-01
5.130000000000000000e+02 6.742283617072616364e-01
1.025000000000000000e+03 1.125114564720905763e+00
2.049000000000000000e+03 1.729902004501630453e+00
4.097000000000000000e+03 2.608466969423858473e+00
8.193000000000000000e+03 4.269144541391228564e+00
1.638500000000000000e+04 5.977616497994853617e+00
