# w mse
3.000000000000000000e+00 3.367096208315765310e-02
5.000000000000000000e+00 8.284188619663847286e-02
9.000000000000000000e+00 1.989832276441770020e-01
1.700000000000000000e+01 4.336613441424592708e-01
3.300000000000000000e+01 8.990122022238330457e-01
6.500000000000000000e+01 1.814248765336619496e+00
1.290000000000000000e+02 3.572923136448355574e+00
2.570000000000000000e+02 6.660592765701361273e+00
5.130000000000000000e+02 1.216686625408607014e+01
1.025000000000000000e+03 1.995990930608545710e+01
2.049000000000000000e+03 2.397425169458004746e+01
4.097000000000000000e+03 3.060077972189316853e+01
