# theta phi
-1.246262113568047880e+02 1.212947761218685940e+02
6.237863565679853650e+01 1.220533494165637904e+02
-1.248999096614845286e+02 1.192230741120316679e+02
5.537378864319521199e+01 5.870522387813142728e+01
-1.176213643432014777e+02 5.794665058343620956e+01
5.510009033851548566e+01 6.077692588796835338e+01
1.488020193941828211e+02 5.903717554963527192e+01
5.471662495571643348e+01 5.781034461218622766e+01
-1.255903135373763035e+02 1.235840415073602259e+02
4.881407676638087167e+01 5.847715850275055516e+01
-3.119798060581716825e+01 1.209628244503647352e+02
-1.252833750442835878e+02 1.221896553878137723e+02
5.440968646262368935e+01 5.641595849263980256e+01
-1.311859232336191496e+02 1.215228414972494448e+02
-1.263752502201888603e+02 1.229396592479976960e+02
1.459002405598658640e+02 1.224651676389257347e+02
1.207694800987452055e+02 1.230080694071347693e+02
1.213809726118170715e+02 1.210734596485124683e+02
5.514868380736945852e+01 5.917368121207776710e+01
5.704657377903735949e+01 5.928563340678996241e+01
-1.306851286453457419e+02 1.228227686759993844e+02
-5.634533981808039016e+01 1.236469538918245803e+02
5.088598626757626420e+01 6.038943116512604092e+01
1.277453491259440881e+02 5.580294644523114300e+01
1.226319174065561413e+02 1.224878357371226230e+02
-1.456219501915074375e+02 1.211546766938789119e+02
-2.578457916774200598e+01 5.509670343736442533e+01
5.362474977981116098e+01 5.706034075200229694e+01
-3.409975944013416438e+01 5.753483236107427246e+01
-5.923051990125479449e+01 5.699193059286525198e+01
-5.861902738818292136e+01 5.892654035148753877e+01
-1.248513161926305486e+02 1.208263187879222329e+02
-1.229534262209626547e+02 1.207143665932100447e+02
4.931487135465426519e+01 5.717723132400060848e+01
1.236546601819196098e+02 5.635304610817541970e+01
-1.291140137324237571e+02 1.196105688348739733e+02
-5.225465087405593323e+01 1.241970535547688428e+02
-5.736808259344388006e+01 5.751216426287736994e+01
3.437804980849256253e+01 5.884532330612110940e+01
1.542154208322579905e+02 1.249032965626356031e+02
-1.522463264796394071e+02 1.186413724794046374e+02
5.252949498467864942e+01 5.744561190241866910e+01
4.827731495066844047e+01 5.629769413593680838e+01
1.430862329704316096e+02 1.222921723013614326e+02
1.182934982458531863e+02 5.927846616428976745e+01
-3.689219798076468493e+01 1.243715520265150332e+02
-5.574616069812083907e+01 5.749040955790248830e+01
1.212333343417089964e+02 1.216866729528295252e+02
-4.209009754011971438e+01 5.971855573493233749e+01
5.259712773451682466e+01 6.002712473377258817e+01
