# w mse
3.000000000000000000e+00 1.422355095818545519e-03
5.000000000000000000e+00 5.650374452093460433e-03
9.000000000000000000e+00 2.227202744059351286e-02
1.700000000000000000e+01 8.611463541391380094e-02
3.300000000000000000e+01 3.232970001142906891e-01
6.500000000000000000e+01 1.143225224967062470e+00
1.290000000000000000e+02 3.728913040126406120e+00
2.570000000000000000e+02 1.190915650801187198e+01
5.130000000000000000e+02 3.235391944053648672e+01
1.025000000000000000e+03 5.374574908074345103e+01
2.049000000000000000e+03 6.367473444377919378e+01
