# w mse
3.000000000000000000e+00 1.247076426984209015e-03
5.000000000000000000e+00 7.350378834177116131e-04
9.000000000000000000e+00 1.113461104977810784e-03
1.700000000000000000e+01 2.584877311553515807e-03
3.300000000000000000e+01 7.675514420154089072e-03
6.500000000000000000e+01 2.374279605975690433e-02
1.290000000000000000e+02 7.043311632986355708e-02
2.570000000000000000e+02 1.834683412351905407e-01
5.130000000000000000e+02 3.842119845028314495e-01
1.025000000000000000e+03 6.583524080545738455e-01
2.049000000000000000e+03 1.150821973164959156e+00
4.097000000000000000e+03 1.805045314323376449e+00
8.193000000000000000e+03 2.968381047397354422e+00
1.638500000000000000e+04 4.876094692734966429e+00
