# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 -6.801401925423061854e-04 7.238654120556020644e-14 3.164135620181696140e-15
1.499999999999999944e-02 -5.960715753852304476e-04 1.853319336786451998e-05 -2.115314773343257571e-08
2.999999999999999889e-02 -5.620917694826197894e-04 3.791119675533582978e-05 -3.324774155988308166e-08
4.499999999999999833e-02 -3.378115503385486942e-04 5.723815587876934785e-05 -3.752636129616959693e-08
5.999999999999999778e-02 -1.231570499979605109e-04 7.542472718258252939e-05 -3.562690747971331007e-08
7.499999999999999722e-02 -2.894279319550156337e-04 9.128090483390138843e-05 -2.940064219858484762e-08
8.999999999999999667e-02 -7.117996485153315440e-04 1.036365633892977201e-04 -2.071968940864366004e-08
1.049999999999999961e-01 -1.045395695191411777e-03 1.114835552848969513e-04 -1.130310761654484963e-08
1.199999999999999956e-01 -1.190069034359956483e-03 1.141256309775684485e-04 -2.569751356151783739e-09
1.350000000000000089e-01 -1.237657006153574909e-03 1.113075192072932040e-04 4.468907688348622287e-09
1.499999999999999944e-01 -1.382204696923932568e-03 1.032858910028355837e-04 9.254780830580955353e-09
1.650000000000000078e-01 -1.507286451343615302e-03 9.081661530374596225e-05 1.166153351661591842e-08
1.799999999999999933e-01 -1.581769883600798446e-03 7.506136729618084757e-05 1.191349824347653907e-08
1.950000000000000067e-01 -1.732432353020314482e-03 5.744129273388409729e-05 1.047242847995732973e-08
2.099999999999999922e-01 -1.910904845429190792e-03 3.946984505776018892e-05 7.919363387287603473e-09
2.250000000000000056e-01 -2.049108642990130329e-03 2.258608644212234395e-05 4.852210411243618182e-09
2.399999999999999911e-01 -2.066880404162167381e-03 8.000861971613204560e-06 1.806605087750767780e-09
2.550000000000000044e-01 -1.894882870943082054e-03 -3.429170803648240451e-06 -8.034618526053804999e-10
2.700000000000000178e-01 -2.044816265221283385e-03 -1.127758756180874400e-05 -2.715714986223360938e-09
2.849999999999999756e-01 -2.118555918869878020e-03 -1.555549169862668890e-05 -3.823729166629874499e-09
2.999999999999999889e-01 -1.858227705809266123e-03 -1.665003481532423280e-05 -4.156622490647521317e-09
3.150000000000000022e-01 -1.693133628008762926e-03 -1.521618193300877664e-05 -3.843329987596177943e-09
3.300000000000000155e-01 -1.738192626688793256e-03 -1.205244171698094391e-05 -3.070909138092048352e-09
3.449999999999999734e-01 -1.518256460633016485e-03 -7.983931805344290922e-06 -2.047406855165689876e-09
3.599999999999999867e-01 -1.248716434555603282e-03 -3.763799048317473250e-06 -9.696576874773654708e-10
3.750000000000000000e-01 -9.639246122662746899e-04 2.481062688630686353e-09 6.614153669204370090e-13
3.900000000000000133e-01 -8.432528474507298803e-04 2.904997673525144819e-06 7.525069456448818528e-10
4.050000000000000266e-01 -8.048313598502760888e-04 4.744094244335528288e-06 1.230626933690359692e-09
4.199999999999999845e-01 -7.463741108548818670e-04 5.511647793499108161e-06 1.430985663297690280e-09
4.349999999999999978e-01 -7.880103344714271298e-04 5.347569756453118828e-06 1.389053372324866586e-09
4.500000000000000111e-01 -8.739409119099990353e-04 4.485507332341320819e-06 1.165481988696370763e-09
4.650000000000000244e-01 -5.613412480320175910e-04 3.200001956193965214e-06 8.318516431238265341e-10
4.799999999999999822e-01 -8.822240039269837672e-05 1.761694041424455293e-06 4.581933166214469111e-10
4.949999999999999956e-01 4.196380337996119363e-04 4.027281598206755575e-07 1.049174636058580745e-10
5.100000000000000089e-01 7.859205275798403396e-04 -7.066222789120502057e-07 -1.842776486959962767e-10
5.250000000000000222e-01 8.001216778100411590e-04 -1.468791969827520916e-06 -3.836134743195884766e-10
5.400000000000000355e-01 8.437620239390669456e-04 -1.856872403394049797e-06 -4.856008373188558380e-10
5.550000000000000488e-01 8.396345884085039055e-04 -1.902074226456385020e-06 -4.981837165018987434e-10
5.699999999999999512e-01 7.019724628531632746e-04 -1.675479082585695778e-06 -4.392392005669876198e-10
5.849999999999999645e-01 6.785883000813355825e-04 -1.268954178845760339e-06 -3.327411679521219412e-10
5.999999999999999778e-01 5.842083447186365713e-04 -7.783009693396181206e-07 -2.041269930863620630e-10
6.149999999999999911e-01 7.376954733803965311e-04 -2.898146417296132427e-07 -7.587819261800632376e-11
6.300000000000000044e-01 1.132885371093911818e-03 1.293461519003002991e-07 3.381528390633548042e-11
6.450000000000000178e-01 1.509161785270783911e-03 4.365323912347562896e-07 1.138689142976545554e-10
6.600000000000000311e-01 1.702859896597805258e-03 6.144081692305292108e-07 1.596643928181151750e-10
6.750000000000000444e-01 1.632056603188640747e-03 6.676603964139715686e-07 1.730915411002342807e-10
6.899999999999999467e-01 1.669825433621443655e-03 6.171003296140398220e-07 1.596500709410975105e-10
7.049999999999999600e-01 1.880186568870098433e-03 4.929444238355173979e-07 1.273690597436427652e-10
7.199999999999999734e-01 1.820627001294963278e-03 3.286089922394097584e-07 8.474659862756084294e-11
7.349999999999999867e-01 1.540081974698017178e-03 1.556156433712985176e-07 4.026662336897857131e-11
7.500000000000000000e-01 1.466279140857830628e-03 -2.060585035934536791e-10 -3.130828929442941444e-14
7.650000000000000133e-01 1.594212341900236654e-03 -1.210916071858747500e-07 -3.164229989138789279e-11
7.800000000000000266e-01 1.782668409818747787e-03 -1.981415115315243725e-07 -5.210787357157187216e-11
7.950000000000000400e-01 1.884311364279701514e-03 -2.306100145288425551e-07 -6.114386774669355873e-11
8.100000000000000533e-01 1.771173875596163301e-03 -2.240919579898914549e-07 -5.974504224681709275e-11
8.249999999999999556e-01 1.471339020857332681e-03 -1.882258827690108660e-07 -5.027028793236354431e-11
8.399999999999999689e-01 1.077080668726417348e-03 -1.344515834222903550e-07 -3.578926044411900875e-11
8.549999999999999822e-01 9.532815441080748353e-04 -7.410326829937474713e-08 -1.965566598371992768e-11
8.699999999999999956e-01 1.157356716302034190e-03 -1.693688844728313825e-08 -4.384825835757055756e-12
8.850000000000000089e-01 1.329693184089549875e-03 2.986513492064801767e-08 7.763678588901257172e-12
9.000000000000000222e-01 1.552774500607510995e-03 6.215942782716865622e-08 1.579514297134210210e-11
9.150000000000000355e-01 1.544116996499617957e-03 7.876046381749546299e-08 1.963851303798946901e-11
9.300000000000000488e-01 1.250190710760609204e-03 8.091695102852014543e-08 1.969163720971778275e-11
9.449999999999999512e-01 1.011385147600284487e-03 7.155001569003616169e-08 1.723360343319768617e-11
9.599999999999999645e-01 9.503891040643129909e-04 5.445611606091915746e-08 1.300326513131722095e-11
9.749999999999999778e-01 9.214017213222862671e-04 3.360937439467193144e-08 8.009704011158191861e-12
9.899999999999999911e-01 9.630232705728405257e-04 1.261025317500497067e-08 2.991773495608640587e-12
1.004999999999999893e+00 9.946676987564271460e-04 -5.706523364956694877e-09 -1.496247570287323470e-12
1.020000000000000018e+00 7.474173179816065438e-04 -1.948751893188216400e-08 -4.999556324492004933e-12
1.034999999999999920e+00 4.857656370057640907e-04 -2.789253050750062357e-08 -7.376155242155846281e-12
1.050000000000000044e+00 4.183263597768629299e-04 -3.096475931219089262e-08 -8.355982572538778186e-12
1.064999999999999947e+00 5.375658945818324874e-04 -2.939940035862065315e-08 -7.782663402622347348e-12
1.080000000000000071e+00 7.494142771859186453e-04 -2.428543155463813719e-08 -6.395217688748289220e-12
1.094999999999999973e+00 8.227736137112560272e-04 -1.687610795553240450e-08 -4.165279232637431051e-12
1.110000000000000098e+00 6.101526296624186496e-04 -8.409081542204432935e-09 -1.973810004329834555e-12
1.125000000000000000e+00 4.409971608666414522e-04 1.780253722216684764e-11 -1.619260281415790814e-13
1.139999999999999902e+00 2.366225249820410464e-04 7.519236233655135493e-09 1.156685858205719342e-12
1.155000000000000027e+00 -1.916435068286502508e-05 1.344510147660571420e-08 1.726230269838424647e-12
1.169999999999999929e+00 -1.126082677444708441e-04 1.736350208059178613e-08 1.703082119774990133e-12
1.185000000000000053e+00 -1.945647774055977303e-04 1.901929602698970712e-08 1.328770427022618605e-12
1.199999999999999956e+00 -3.095532937038361632e-04 1.829720508439436344e-08 1.129152327195015459e-12
