# w mse
3.000000000000000000e+00 1.194386088269468529e-03
5.000000000000000000e+00 9.069068820858739279e-04
9.000000000000000000e+00 1.743065450432925790e-03
1.700000000000000000e+01 4.832499209746326727e-03
3.300000000000000000e+01 1.440758676100420410e-02
6.500000000000000000e+01 3.969489228930392355e-02
1.290000000000000000e+02 9.780704743336553209e-02
2.570000000000000000e+02 2.211163223121955790e-01
5.130000000000000000e+02 4.793449819213160268e-01
1.025000000000000000e+03 1.039305326913055216e+00
2.049000000000000000e+03 2.146278127473229436e+00
4.097000000000000000e+03 3.137799151470241021e+00
8.193000000000000000e+03 4.366479300341460146e+00
1.638500000000000000e+04 5.699428155324764766e+00
