# w mse
3.000000000000000000e+00 5.676087452675548537e-04
5.000000000000000000e+00 1.482828081417680811e-03
9.000000000000000000e+00 2.882816117899384550e-03
1.700000000000000000e+01 4.374502350806394949e-03
3.300000000000000000e+01 8.692615949671236505e-03
6.500000000000000000e+01 2.178322454683912293e-02
1.290000000000000000e+02 6.183952467485133442e-02
2.570000000000000000e+02 2.038436341689113251e-01
5.130000000000000000e+02 6.434995164640637810e-01
1.025000000000000000e+03 1.826838811159501086e+00
2.049000000000000000e+03 3.995328034185945398e+00
4.097000000000000000e+03 7.125418535270846121e+00
8.193000000000000000e+03 1.078630918193844046e+01
