# theta phi size
-1.757811496119587105e+02 1.789410194749961533e+02 2.000000000000000000e+00
4.218850388041285981e+00 1.058980525003845097e+00 3.000000000000000000e+00
1.375012713306713579e+02 6.342066677824998777e+01 2.000000000000000000e+00
4.634983818754024298e+01 4.509968657790192026e+01 2.000000000000000000e+00
-4.249872866932867765e+01 1.165793332217500193e+02 2.000000000000000000e+00
-1.336501618124597712e+02 1.349003134220980655e+02 3.000000000000000000e+00
1.490093330055661340e+02 1.646414601675463700e+02 2.000000000000000000e+00
-1.673448944413300410e+02 9.616957334059085838e+01 2.000000000000000000e+00
-6.204799320527647488e+00 8.458402075757783223e+01 4.900000000000000000e+01
8.823121686294444999e+01 1.269645434931934176e+02 4.900000000000000000e+01
-8.668584303025608051e+01 1.017721246657441014e+02 9.000000000000000000e+00
-3.099066699443385176e+01 1.535853983245363530e+01 4.900000000000000000e+01
1.265510555866996967e+01 8.383042665940915583e+01 4.900000000000000000e+01
1.737952006794723729e+02 9.541597924242216777e+01 4.900000000000000000e+01
-9.176878313705557844e+01 5.303545650680658952e+01 9.000000000000000000e+00
9.331415696974390528e+01 7.822787533425591278e+01 4.000000000000000000e+00
1.370154951622783983e+02 5.309850862559969897e+01 2.000000000000000000e+00
1.370142187507098299e+02 5.309966832817492843e+01 1.400000000000000000e+01
1.138184246963450761e+02 8.347230650851165024e+01 4.000000000000000000e+00
1.370127063797056621e+02 5.309590464527172315e+01 8.000000000000000000e+00
1.370119889309213193e+02 5.310053727183827732e+01 2.000000000000000000e+00
1.370114307349429623e+02 5.309706268763956416e+01 3.000000000000000000e+00
1.138187410182349737e+02 8.347172187875490579e+01 2.000000000000000000e+00
8.016756664278712208e+01 6.697567649961051472e+01 6.000000000000000000e+00
4.414223834489224174e+01 8.813431246877134129e+01 5.000000000000000000e+00
-1.307533315296648766e+02 1.225334493813574284e+02 1.100000000000000000e+01
1.653200478796284756e+02 1.195985211357691753e+02 9.000000000000000000e+00
-1.261078280788568691e+02 6.641666073248376279e+01 2.000000000000000000e+00
-2.574037484104325557e+01 1.758922140772223202e+02 2.000000000000000000e+00
-3.783039892152741146e+01 6.391996353998209202e+01 5.000000000000000000e+00
7.898731356555629191e+01 1.611464899538165980e+02 2.000000000000000000e+00
2.219220213915587792e+01 2.635143388993572700e+01 5.000000000000000000e+00
4.544066142011433840e+01 5.695825101715096395e+01 4.000000000000000000e+00
-1.351808659786951239e+02 6.572601524001113660e+01 4.000000000000000000e+00
6.319870883908004089e+01 5.363071002498994488e+01 6.000000000000000000e+00
1.330394134248382159e+02 8.089373901031552805e+01 5.800000000000000000e+01
-7.154168577066701573e+01 1.756450107389010213e+02 4.300000000000000000e+01
1.141560234704816281e+02 1.276559971556464035e+02 2.000000000000000000e+00
-3.535363003510720858e-01 9.797357164896592963e+01 5.800000000000000000e+01
4.457105248194617531e+01 1.233217388893983895e+02 6.000000000000000000e+00
9.093714704492158774e+01 7.898222740565570632e+01 3.000000000000000000e+00
3.121848365715191420e+01 1.593599028007317600e+02 7.000000000000000000e+00
-1.699582819625654508e+02 1.320683078226807368e+02 6.000000000000000000e+00
-4.298450483772161590e+01 1.269014913744002939e+02 5.800000000000000000e+01
-4.298578124929017719e+01 1.269003316718250574e+02 7.000000000000000000e+00
-6.618157530365493812e+01 9.652769349148834976e+01 4.000000000000000000e+00
-4.298729362029432366e+01 1.269040953547282555e+02 6.000000000000000000e+00
-4.298801106907870917e+01 1.268994627281617227e+02 5.800000000000000000e+01
-4.298856926505704479e+01 1.269029373123604216e+02 2.000000000000000000e+00
-6.618125898176504052e+01 9.652827812124509421e+01 1.500000000000000000e+01
-9.983243335721289213e+01 1.130243235003894853e+02 3.000000000000000000e+00
-1.358577616551077654e+02 9.186568753122865871e+01 4.300000000000000000e+01
4.924666847033513051e+01 5.746655061864257164e+01 3.000000000000000000e+00
-1.467995212037153685e+01 6.040147886423082468e+01 5.000000000000000000e+00
5.389217192114313804e+01 1.135833392675162230e+02 3.500000000000000000e+01
1.542596251589567657e+02 4.107785922777691390e+00 5.000000000000000000e+00
1.421696010784725956e+02 1.160800364600178938e+02 6.000000000000000000e+00
-1.010126864344437081e+02 1.885351004618341975e+01 3.000000000000000000e+00
-1.578077978608441185e+02 1.536485661100642801e+02 5.000000000000000000e+00
-1.345593385798856616e+02 1.230417489828490147e+02 2.000000000000000000e+00
4.481913402130488322e+01 1.142739847599888776e+02 2.000000000000000000e+00
-1.168012911609199591e+02 1.263692899750100480e+02 6.000000000000000000e+00
-4.696058657516179835e+01 9.910626098968447195e+01 2.000000000000000000e+00
1.084583142293329843e+02 4.354989261098960895e+00 7.000000000000000000e+00
-6.584397652951837188e+01 5.234400284435360362e+01 3.000000000000000000e+00
1.796464636996489332e+02 8.202642835103405616e+01 2.000000000000000000e+00
-1.354289475180538602e+02 5.667826111060161054e+01 2.000000000000000000e+00
-8.906285295507841226e+01 1.010177725943442937e+02 2.000000000000000000e+00
-1.487815163428481071e+02 2.064009719926823649e+01 2.000000000000000000e+00
1.004171803743456337e+01 4.793169217731928455e+01 2.000000000000000000e+00
1.467327624545498850e+02 5.439443178740992124e+01 4.000000000000000000e+00
1.406749216645384877e+02 5.689581685566464131e+01 1.600000000000000000e+01
