# w mse
3.000000000000000000e+00 3.112241141067371639e-02
5.000000000000000000e+00 7.919483343366436057e-02
9.000000000000000000e+00 2.050528303828529630e-01
1.700000000000000000e+01 4.658210035708593710e-01
3.300000000000000000e+01 9.832825530277742310e-01
6.500000000000000000e+01 1.990391270608807606e+00
1.290000000000000000e+02 3.861371313040536712e+00
2.570000000000000000e+02 7.193796610563958360e+00
5.130000000000000000e+02 1.324681352432330961e+01
1.025000000000000000e+03 1.997648196381939911e+01
2.049000000000000000e+03 2.082208659700370035e+01
4.097000000000000000e+03 2.422366244894555720e+01
