# w mse
3.000000000000000000e+00 3.399305391202198275e-03
5.000000000000000000e+00 4.011121464790166728e-03
9.000000000000000000e+00 7.324735081343525418e-03
1.700000000000000000e+01 1.657892706374526626e-02
3.300000000000000000e+01 5.087663209132543135e-02
6.500000000000000000e+01 1.640656256698275750e-01
1.290000000000000000e+02 5.075005818644372502e-01
2.570000000000000000e+02 1.424189486922905035e+00
5.130000000000000000e+02 3.611677879867869478e+00
1.025000000000000000e+03 7.840996822526641097e+00
2.049000000000000000e+03 1.004899023273693537e+01
4.097000000000000000e+03 7.484896709944874438e+00
8.193000000000000000e+03 1.080875834660643875e+01
