# w mse
3.000000000000000000e+00 3.095218305708931708e-02
5.000000000000000000e+00 7.873506891557510712e-02
9.000000000000000000e+00 2.038415647766444183e-01
1.700000000000000000e+01 4.630649633523772901e-01
3.300000000000000000e+01 9.775002327311305139e-01
6.500000000000000000e+01 1.978924783292288492e+00
1.290000000000000000e+02 3.840107347118756120e+00
2.570000000000000000e+02 7.158738959012753256e+00
5.130000000000000000e+02 1.318655024217542504e+01
1.025000000000000000e+03 1.986165934148599987e+01
2.049000000000000000e+03 2.069813656745724728e+01
4.097000000000000000e+03 2.408588388169072658e+01
