# rg size
1.113729249367488405e+00 3.000000000000000000e+00
7.054609930157382802e-01 2.000000000000000000e+00
1.101082600763381159e+00 3.000000000000000000e+00
6.801586233617408217e-01 2.000000000000000000e+00
1.361612608235936106e+00 5.000000000000000000e+00
6.861725781464607099e-01 2.000000000000000000e+00
3.320474364889020258e+00 3.800000000000000000e+01
1.572622374457781413e+00 9.000000000000000000e+00
1.515802285060510846e+00 1.100000000000000000e+01
8.282703330750889048e-01 3.000000000000000000e+00
3.320504516128872652e+00 3.800000000000000000e+01
8.484623866082334764e-01 3.000000000000000000e+00
1.764803509586877928e+00 6.000000000000000000e+00
1.765042466287120027e+00 6.000000000000000000e+00
8.894947211552056698e-01 3.000000000000000000e+00
1.082007430422233574e+00 3.000000000000000000e+00
1.856590823732414686e+00 7.000000000000000000e+00
2.167332437253249200e+00 1.000000000000000000e+01
1.179543472749893462e+00 5.000000000000000000e+00
1.284449356799811426e+00 6.000000000000000000e+00
1.134329934464755274e+00 3.000000000000000000e+00
1.505692589996838970e+00 9.000000000000000000e+00
1.572621242076548631e+00 9.000000000000000000e+00
8.257693466707003438e-01 2.000000000000000000e+00
7.587597022993961549e-01 2.000000000000000000e+00
1.515834904579024034e+00 1.100000000000000000e+01
2.222347061465058893e+00 8.000000000000000000e+00
8.730005271731448024e-01 3.000000000000000000e+00
7.825559511945499036e-01 2.000000000000000000e+00
8.289950568054752500e-01 3.000000000000000000e+00
1.078157037915878913e+00 3.000000000000000000e+00
6.939517089347091439e-01 2.000000000000000000e+00
7.114639325013943916e-01 2.000000000000000000e+00
1.348313285453293542e+00 6.000000000000000000e+00
1.519664733433672810e+00 8.000000000000000000e+00
3.320406797886417571e+00 3.800000000000000000e+01
1.733104240137589791e+00 6.000000000000000000e+00
8.481961242501290243e-01 3.000000000000000000e+00
7.808164312652845496e-01 2.000000000000000000e+00
7.489380580751611172e-01 2.000000000000000000e+00
7.512766678574119839e-01 2.000000000000000000e+00
2.962430397544354665e+00 1.500000000000000000e+01
6.855131630148809663e-01 2.000000000000000000e+00
3.477216726800466340e+00 4.900000000000000000e+01
1.051594148450975652e+00 3.000000000000000000e+00
8.659783399823398620e-01 3.000000000000000000e+00
7.816157808348235259e-01 2.000000000000000000e+00
2.962697999591136444e+00 1.500000000000000000e+01
1.361164896263731938e+00 6.000000000000000000e+00
1.278243347973195831e+00 4.000000000000000000e+00
1.826806298567168474e+00 1.000000000000000000e+01
1.999341120782575310e+00 8.000000000000000000e+00
7.714859101651422302e-01 2.000000000000000000e+00
2.013880578713981517e+00 1.500000000000000000e+01
1.405973861211933462e+00 6.000000000000000000e+00
1.292910324641890929e+00 5.000000000000000000e+00
3.024933497233240676e+00 9.000000000000000000e+00
7.686036888952986201e-01 2.000000000000000000e+00
1.210579040598966039e+00 6.000000000000000000e+00
9.782952088921106348e-01 3.000000000000000000e+00
7.039865276055019550e-01 2.000000000000000000e+00
8.655078943518657031e-01 3.000000000000000000e+00
7.543033298570324119e-01 2.000000000000000000e+00
2.884276902080720184e+00 2.000000000000000000e+01
1.422085744323658529e+00 8.000000000000000000e+00
1.752528507536569968e+00 7.000000000000000000e+00
7.377617113047331143e-01 2.000000000000000000e+00
7.819497233518664103e-01 2.000000000000000000e+00
7.095918839492681984e-01 2.000000000000000000e+00
1.132147618758246210e+00 3.000000000000000000e+00
1.277875358260940786e+00 4.000000000000000000e+00
7.629907704773614130e-01 2.000000000000000000e+00
8.081236159050019241e-01 2.000000000000000000e+00
7.479775956649760138e-01 2.000000000000000000e+00
1.348275706981871824e+00 6.000000000000000000e+00
1.893108159377624888e+00 1.600000000000000000e+01
7.399992756078799250e-01 2.000000000000000000e+00
7.508498095492522895e-01 2.000000000000000000e+00
1.446477809901440148e+00 6.000000000000000000e+00
6.850865436815246623e-01 2.000000000000000000e+00
2.962800109431250828e+00 1.500000000000000000e+01
3.451099274610018419e+00 5.000000000000000000e+01
1.650124099456548254e+00 1.000000000000000000e+01
1.070088345089666326e+00 3.000000000000000000e+00
1.051481690793623969e+00 3.000000000000000000e+00
1.361156099766685390e+00 6.000000000000000000e+00
7.182095012369240639e-01 2.000000000000000000e+00
1.182339110313949559e+00 3.000000000000000000e+00
1.396899758933217717e+00 1.000000000000000000e+01
1.579826375475065214e+00 8.000000000000000000e+00
1.832635132985897419e+00 1.100000000000000000e+01
2.463270201879116161e+00 1.400000000000000000e+01
2.600702038345791500e+00 2.000000000000000000e+01
1.166785408950668845e+00 4.000000000000000000e+00
1.138168715758359761e+00 5.000000000000000000e+00
1.039297585123974965e+00 3.000000000000000000e+00
1.480874013982314885e+00 5.000000000000000000e+00
1.037231398067455679e+00 5.000000000000000000e+00
2.102920228309521633e+00 6.000000000000000000e+00
7.676640609668211601e-01 2.000000000000000000e+00
1.218832666597612358e+00 5.000000000000000000e+00
7.431061393009515958e-01 2.000000000000000000e+00
1.856486758284744853e+00 9.000000000000000000e+00
9.983395462884460114e-01 4.000000000000000000e+00
1.158111273613631642e+00 4.000000000000000000e+00
6.882951165743326216e-01 2.000000000000000000e+00
3.748365265344149044e+00 6.100000000000000000e+01
7.169083810828037473e-01 2.000000000000000000e+00
1.146268841712196451e+00 5.000000000000000000e+00
1.502839814330286350e+00 9.000000000000000000e+00
7.167849657091861504e-01 2.000000000000000000e+00
1.220101353493325602e+00 4.000000000000000000e+00
2.542713114062737922e+00 1.200000000000000000e+01
8.100721743748847681e-01 3.000000000000000000e+00
7.033072472970742783e-01 2.000000000000000000e+00
1.122762890587351903e+00 5.000000000000000000e+00
1.076086177919098219e+00 4.000000000000000000e+00
6.698911948593253562e-01 2.000000000000000000e+00
1.832181639469920853e+00 1.100000000000000000e+01
7.311231592215945430e-01 2.000000000000000000e+00
8.288898967721096689e-01 3.000000000000000000e+00
1.604840338537579791e+00 1.200000000000000000e+01
4.380271551623144966e+00 5.000000000000000000e+01
2.023188808531404703e+00 1.300000000000000000e+01
1.177514687209051392e+00 3.000000000000000000e+00
7.196865416398747772e-01 2.000000000000000000e+00
1.785040558791735066e+00 8.000000000000000000e+00
1.138261343652664515e+00 5.000000000000000000e+00
7.271085906979848357e-01 2.000000000000000000e+00
2.235382462023304928e+00 1.100000000000000000e+01
