# drho_hcp drho_bcc avalancheSize
1.725238430051012628e-02 1.762188899887107141e-03 8.991388218667002441e-01
1.767597703382417507e-03 -2.102594989743611364e-02 1.618204258019897146e-01
-3.353558025033454015e-03 -1.098237836206106266e-02 1.414658308987251922e-01
-7.962220114478890665e-03 -4.141292508465177491e-02 3.497833388663352139e+00
-7.283183481379129631e-03 6.430988589372077513e-04 4.567557421122659944e-01
-1.426571731879100469e-03 -2.290095531975566701e-03 2.315983033614336384e-01
7.481037605616691621e-04 -2.229743403638906329e-04 2.553709205218056000e-01
-1.252638850868237341e-03 -1.936025234765992309e-03 1.513918193423603731e-01
-1.139245729453008948e-03 -2.050602667420520220e-03 1.832475906760829554e-01
-1.477912459058927652e-03 -1.141124916024693903e-03 1.347838444523650481e-01
-7.080385108544362538e-04 -3.544915898388012465e-04 1.286575285802478152e-01
1.992282346208185118e-06 7.985578203175691669e-04 5.675097133937754418e-02
-2.441401637689466497e-04 -2.006041275137704361e-04 1.715775190916598025e-01
1.032122961106551884e-03 -7.136225683765928807e-04 9.098844534915570548e-02
-2.175267528770064018e-05 -3.168158338837656629e-04 1.060024737799669381e-01
6.417358613219903418e-05 5.304690256480171229e-05 1.128175196043181144e-01
3.915772507880888043e-04 3.953175550464038679e-06 1.030289559573442787e-01
1.372100022862809965e-04 1.077964714824020120e-05 1.447980082020853057e-02
4.499372180717386982e-04 1.856414149372653810e-04 2.082033343424921357e-01
1.362323532561049433e-04 1.452592232453753240e-04 2.431708845088470863e-02
-2.294031844485289184e-07 -5.028826987540924165e-05 4.262171256855775553e-02
5.848121703166953012e-04 2.677810906561717275e-04 6.449571323902375530e-02
1.501696598751323108e-04 1.580069622377777705e-04 1.232123751866229522e-01
-1.951806519429055697e-04 -5.955154634307291417e-06 2.896399433596131417e-02
