# w mse
3.000000000000000000e+00 1.396534448715607696e-03
5.000000000000000000e+00 5.551778061308227860e-03
9.000000000000000000e+00 2.189700488083442739e-02
1.700000000000000000e+01 8.476835009417814371e-02
3.300000000000000000e+01 3.191926818076618044e-01
6.500000000000000000e+01 1.131545496415037766e+00
1.290000000000000000e+02 3.686347578041443640e+00
2.570000000000000000e+02 1.176367047523127596e+01
5.130000000000000000e+02 3.211336006409223387e+01
1.025000000000000000e+03 5.434866456293275405e+01
2.049000000000000000e+03 6.520090142535090649e+01
