# w mse
3.000000000000000000e+00 1.390461724377827293e-02
5.000000000000000000e+00 1.202416950026404842e-02
9.000000000000000000e+00 1.156496614466664095e-02
1.700000000000000000e+01 1.589805298723450527e-02
3.300000000000000000e+01 2.919706867205231274e-02
6.500000000000000000e+01 6.285848131112642401e-02
1.290000000000000000e+02 1.391467408056386301e-01
2.570000000000000000e+02 2.969427769358823910e-01
5.130000000000000000e+02 5.802234608504666102e-01
1.025000000000000000e+03 1.134413692893132541e+00
2.049000000000000000e+03 1.927885470148513081e+00
4.097000000000000000e+03 2.602346726858229875e+00
8.193000000000000000e+03 3.100761548677054336e+00
1.638500000000000000e+04 3.946356178997356245e+00
