# drho_hcp drho_bcc avalancheSize
3.403850465613689202e-02 1.117214725288121491e-01 7.977435479388409689e+00
3.737444493054431494e-02 -1.235933704388143539e-01 7.043522825285126743e+00
2.857309225203774616e-03 -1.787299580215839789e-03 1.759896417853516748e-01
-1.359110513787453733e-03 1.062725919127371910e-03 6.527833635358150366e-02
-3.466644453155032224e-04 7.398570430452444668e-04 8.429411142452307437e-02
9.228923487805296144e-03 -1.070074104097873402e-03 3.574003005508228914e-01
-1.252113232238671880e-03 -3.952639121775569642e-03 1.691151092769543895e-01
-9.300394012475288186e-04 -1.190303245189761050e-03 8.643235923840200674e-02
-1.610925884284353238e-03 5.506516586603060759e-04 7.177685808689893143e-02
5.395023392463782486e-04 -6.128742355342442494e-04 5.651258882126652255e-02
2.256397129638210153e-03 -4.884991605236255197e-05 8.179975175911242957e-02
-2.486883854819821327e-03 -3.583308639211191249e-04 3.191074984032434281e-01
1.600428523508362622e-03 -6.209523228445368304e-05 2.148964935144936361e-01
-3.934753040636951305e-04 7.040924732575892797e-04 2.163115328313509889e-01
-4.538096647324352251e-04 6.987239951718460240e-04 3.934955987366410557e-02
-3.905580189891705301e-03 -6.757946244258516977e-04 1.181480756184387776e-01
-5.591382612746276237e-04 1.582192798382620058e-03 3.748732792410044978e-02
-2.504975917184182332e-03 3.593916583206735460e-03 8.189965001154493607e-02
4.094304292509565180e-05 -3.196759160324913474e-04 4.372049127791472617e-02
-2.578065310438332203e-03 4.379452509215009393e-04 3.374571886531137488e-01
2.076586316032968949e-03 1.993640996977463775e-03 1.136388135039616137e-01
-1.793704083645486502e-04 -1.184556892970090036e-03 1.292955371254070340e-01
-5.558972934530392873e-04 -7.544732430969647297e-04 4.562562926580285977e-02
1.453834153280583741e-03 -1.919764531319562151e-03 1.931212807498884909e-01
-1.766238096279085235e-03 -6.523328017725149586e-04 2.899925892524800666e-02
3.493064663326050923e-04 4.831786469157162145e-04 1.055800548797358740e-01
-6.867140416891709398e-04 2.510412235844083906e-05 2.130116717786878500e-02
-7.237857982232212550e-04 -3.726948117351719381e-04 1.502279052098099144e-01
3.535792191827459574e-03 -2.528783498212970604e-03 4.003038393849371879e-01
-2.175620590902656304e-03 4.885254137664690743e-05 9.642424636663163295e-02
