# w mse
3.000000000000000000e+00 1.038001096894401211e-02
5.000000000000000000e+00 9.147547993273467612e-03
9.000000000000000000e+00 1.259512015478339922e-02
1.700000000000000000e+01 2.655460319465349078e-02
3.300000000000000000e+01 6.744170560119229496e-02
6.500000000000000000e+01 1.753764412081142143e-01
1.290000000000000000e+02 4.377648687672114902e-01
2.570000000000000000e+02 1.062550569381608856e+00
5.130000000000000000e+02 2.314438653881386365e+00
1.025000000000000000e+03 4.333782297247976700e+00
2.049000000000000000e+03 7.159374567737459394e+00
4.097000000000000000e+03 8.250941072310661539e+00
8.193000000000000000e+03 6.620879183050934813e+00
1.638500000000000000e+04 8.192866223661802394e+00
