# w mse
3.000000000000000000e+00 3.219278224717708053e-02
5.000000000000000000e+00 7.080063260455067564e-02
9.000000000000000000e+00 1.622547861524750168e-01
1.700000000000000000e+01 3.459990344066840584e-01
3.300000000000000000e+01 7.124140936906350197e-01
6.500000000000000000e+01 1.424461642084887014e+00
1.290000000000000000e+02 2.767618969226965486e+00
2.570000000000000000e+02 5.160752502543521913e+00
5.130000000000000000e+02 9.128460058667966948e+00
1.025000000000000000e+03 1.479517328171089474e+01
2.049000000000000000e+03 2.385590128146979438e+01
4.097000000000000000e+03 3.347044767681524746e+01
