# w mse
3.000000000000000000e+00 3.600138158656758427e-03
5.000000000000000000e+00 4.331604679662869571e-03
9.000000000000000000e+00 6.428906720411490736e-03
1.700000000000000000e+01 9.470262825075717941e-03
3.300000000000000000e+01 2.293293276402379871e-02
6.500000000000000000e+01 6.666535121175251599e-02
1.290000000000000000e+02 2.009551844219307770e-01
2.570000000000000000e+02 5.799316814779458262e-01
5.130000000000000000e+02 1.468852568606811015e+00
1.025000000000000000e+03 2.338290848550677925e+00
2.049000000000000000e+03 3.119242041129213661e+00
4.097000000000000000e+03 4.310799659265006412e+00
8.193000000000000000e+03 7.431516486895646700e+00
