# w mse
3.000000000000000000e+00 4.189361729027206438e-02
5.000000000000000000e+00 7.958625193367117878e-02
9.000000000000000000e+00 1.750625152755133918e-01
1.700000000000000000e+01 3.838824223356396281e-01
3.300000000000000000e+01 8.091800663938092386e-01
6.500000000000000000e+01 1.657071760314030140e+00
1.290000000000000000e+02 3.250537884216389450e+00
2.570000000000000000e+02 5.879839788890715013e+00
5.130000000000000000e+02 1.030383700950521586e+01
1.025000000000000000e+03 2.210497886039556548e+01
2.049000000000000000e+03 3.895466738787860095e+01
4.097000000000000000e+03 4.169425214651588618e+01
