# w mse
3.000000000000000000e+00 3.332747821927044708e-03
5.000000000000000000e+00 4.349192077235659697e-03
9.000000000000000000e+00 8.760457515179667295e-03
1.700000000000000000e+01 2.198967466442454735e-02
3.300000000000000000e+01 6.948802028892803184e-02
6.500000000000000000e+01 2.150542880181968430e-01
1.290000000000000000e+02 6.217197933014161348e-01
2.570000000000000000e+02 1.664584301069037764e+00
5.130000000000000000e+02 4.162260052487765094e+00
1.025000000000000000e+03 8.516774906333591133e+00
2.049000000000000000e+03 1.085398059633294920e+01
4.097000000000000000e+03 8.013670091651309946e+00
8.193000000000000000e+03 1.175659153898766895e+01
