# itime ezz other fcc hcp bcc ico
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+03 9.999977714735930334e-03 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+03 1.999995542947186067e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+03 2.999993314420779100e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+04 3.999991085894372134e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+04 4.999988857367965167e-02 5.689576695493854790e-04 9.994310423304506585e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+04 5.999986628841535996e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+04 6.999984400315129029e-02 1.137915339098770958e-03 9.988620846609012061e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+04 7.999982171788722063e-02 1.479289940828402332e-03 9.985207100591716456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.250000000000000000e+04 8.999979943262315096e-02 2.048247610377787811e-03 9.979517523896221931e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+04 9.999977714735908130e-02 5.917159763313609329e-03 9.939690487027764698e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
2.750000000000000000e+04 1.099997548620950116e-01 6.144742831133363434e-03 9.937414656349567998e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
3.000000000000000000e+04 1.199997325768309420e-01 9.330905780609922637e-03 9.905553026854801990e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
3.250000000000000000e+04 1.299997102915668723e-01 1.843422849340009204e-02 9.813381884387801790e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
3.500000000000000000e+04 1.399996880063028026e-01 2.924442421483841592e-02 9.706417842512516936e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
3.750000000000000000e+04 1.499996657210387330e-01 4.301319981793354230e-02 9.569868001820664993e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+04 1.599996434357744413e-01 7.464724624487938109e-02 9.253527537551206050e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.250000000000000000e+04 1.699996211505103716e-01 9.091943559399180697e-02 9.090805644060081514e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+04 1.799995988652463019e-01 1.470186618115612298e-01 8.529813381884387979e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.750000000000000000e+04 1.899995765799822323e-01 3.752844788347746707e-01 5.665680473372780579e-01 5.063723258989531045e-02 7.510241238051888930e-03 0.000000000000000000e+00
5.000000000000000000e+04 1.999995542947181626e-01 4.068047337278106745e-01 4.634729176149294250e-01 1.170914883932635403e-01 1.263086026399635846e-02 0.000000000000000000e+00
5.250000000000000000e+04 2.099995320094540929e-01 4.230769230769230727e-01 4.413973600364132777e-01 1.252844788347746985e-01 1.024123805188893906e-02 0.000000000000000000e+00
5.500000000000000000e+04 2.199995097241900233e-01 4.236458807464724696e-01 4.221665908056440597e-01 1.408739189804278646e-01 1.331360946745562164e-02 0.000000000000000000e+00
5.750000000000000000e+04 2.299994874389259536e-01 3.971324533454710926e-01 4.344560764679107900e-01 1.565771506599908935e-01 1.183431952662721866e-02 0.000000000000000000e+00
6.000000000000000000e+04 2.399994651536618839e-01 3.926945835229858628e-01 4.366181156121984319e-01 1.619253527537551085e-01 8.761948111060537808e-03 0.000000000000000000e+00
6.250000000000000000e+04 2.499994428683978143e-01 3.854119253527537592e-01 4.399180700955848677e-01 1.654528903049612976e-01 9.217114246700046018e-03 0.000000000000000000e+00
6.500000000000000000e+04 2.599994205831335226e-01 3.891670459717797015e-01 4.406008192990441552e-01 1.606736458807464796e-01 9.558488848429677609e-03 0.000000000000000000e+00
6.750000000000000000e+04 2.699993982978694529e-01 3.992944924897587344e-01 4.287664997724169313e-01 1.624943104233045055e-01 9.444697314519799256e-03 0.000000000000000000e+00
7.000000000000000000e+04 2.799993760126053832e-01 4.121529358215748617e-01 4.176149294492489950e-01 1.604460628129267263e-01 9.786071916249430847e-03 0.000000000000000000e+00
7.250000000000000000e+04 2.899993537273413136e-01 4.046426945835229771e-01 4.270596267637687959e-01 1.558944014565316338e-01 1.240327719617660522e-02 0.000000000000000000e+00
