# w mse
3.000000000000000000e+00 3.393664840908562847e-04
5.000000000000000000e+00 1.303607140343179815e-03
9.000000000000000000e+00 4.833169004356304387e-03
1.700000000000000000e+01 1.705643627047141037e-02
3.300000000000000000e+01 6.029262935017454250e-02
6.500000000000000000e+01 2.200752981240818029e-01
1.290000000000000000e+02 7.940718892979162780e-01
2.570000000000000000e+02 2.779488722760404595e+00
5.130000000000000000e+02 8.576840696919795448e+00
1.025000000000000000e+03 1.817239782356312361e+01
2.049000000000000000e+03 2.630522257359362470e+01
